期間,總計,關稅,礦區稅,所得稅,所得稅-營利事業所得稅,所得稅-綜合所得稅,遺產稅,贈與稅,貨物稅,證券交易稅,期貨交易稅,營業稅,印花稅,使用牌照稅,土地稅,土地稅-田賦,土地稅-地價稅,土地稅-土地增值稅,房屋稅,娛樂稅,契稅,教育臨時捐,公賣利益(應繳庫數),菸酒稅,金融保險業營業稅,健康福利捐,特種貨物稅及勞務稅
1962M02,37.742,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1962M03,42.877,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1962M04,43.021,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1962M05,42.167,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1962M06,49.650,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1962M07,47.041,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1962M08,45.728,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1962M09,39.617,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1962M10,45.326,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1962M11,40.852,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1962M12,44.558,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1963M01,44.484,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1963M02,41.641,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1963M03,44.127,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1963M04,42.804,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1963M05,55.236,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1963M06,58.054,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1963M07,56.705,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1963M08,58.316,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1963M09,48.414,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1963M10,47.438,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1963M11,45.921,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1963M12,54.208,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1964M01,49.240,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1964M02,54.917,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1964M03,63.983,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1964M04,51.903,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1964M05,53.571,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1964M06,68.085,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1964M07,61.504,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1964M08,56.105,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1964M09,54.047,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1964M10,56.502,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1964M11,61.709,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1964M12,66.644,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1965M01,72.326,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1965M02,58.874,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1965M03,70.738,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1965M04,72.761,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1965M05,69.536,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1965M06,92.953,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1965M07,73.964,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1965M08,80.453,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1965M09,65.867,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1965M10,71.904,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1965M11,76.347,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1965M12,74.141,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1966M01,73.542,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1966M02,72.841,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1966M03,80.596,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1966M04,76.226,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1966M05,74.337,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1966M06,89.103,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1966M07,111.068,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1966M08,125.660,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1966M09,113.485,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1966M10,116.621,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1966M11,125.749,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1966M12,133.940,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1967M01,139.486,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1967M02,115.633,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1967M03,139.684,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1967M04,146.426,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1967M05,148.449,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1967M06,142.185,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1967M07,202.185,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1967M08,210.697,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1967M09,222.939,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1967M10,208.708,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1967M11,237.360,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1967M12,227.636,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1968M01,270.718,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1968M02,225.634,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1968M03,246.552,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1968M04,249.045,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1968M05,244.142,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1968M06,340.934,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1968M07,276.409,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1968M08,300.515,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1968M09,314.996,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1968M10,348.074,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1968M11,350.240,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1968M12,501.205,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1969M01,330.029,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1969M02,286.013,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1969M03,294.298,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1969M04,303.602,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1969M05,340.646,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1969M06,215.575,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1969M07,335.359,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1969M08,356.351,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1969M09,339.093,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1969M10,354.310,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1969M11,347.747,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1969M12,387.136,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1970M01,433.843,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1970M02,328.595,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1970M03,338.611,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1970M04,377.824,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1970M05,399.394,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1970M06,457.324,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1970M07,366.005,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1970M08,365.512,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1970M09,348.981,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1970M10,386.477,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1970M11,366.938,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1970M12,421.800,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1971M01,370.820,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1971M02,341.452,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1971M03,402.902,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1971M04,458.674,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1971M05,453.746,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1971M06,466.671,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1971M07,450.755,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1971M08,418.796,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1971M09,291.540,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1971M10,264.779,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1971M11,281.077,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1971M12,276.141,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1972M01,331.277,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1972M02,314.850,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1972M03,295.134,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1972M04,330.379,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1972M05,284.136,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1972M06,318.228,...,...,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1972M07,266.064,...,0.015,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1972M08,301.514,...,0.025,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1972M09,305.990,...,0.038,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1972M10,304.274,...,0.015,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1972M11,316.392,...,0.024,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1972M12,340.564,...,0.021,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1973M01,336.354,...,0.026,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1973M02,110.917,...,0.025,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1973M03,350.147,...,0.016,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1973M04,380.025,...,4.797,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1973M05,386.397,...,0.044,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1973M06,377.110,...,0.130,...,...,...,...,...,...,...,-,...,...,...,...,...,...,...,...,...,...,...,...,-,-,-,-
1973M07,"6,594.442","1,335.453",0.011,"2,017.560",...,...,...,...,"1,003.045",10.932,-,319.492,222.102,18.350,306.027,...,17.534,229.737,19.956,23.113,129.740,156.062,...,-,-,-,-
1973M08,"5,884.973","1,520.947",0.038,395.473,...,...,...,...,"1,133.116",9.063,-,308.580,228.147,19.156,734.768,...,12.575,349.707,12.221,22.801,144.182,176.986,...,-,-,-,-
1973M09,"6,398.347","1,342.403",0.025,"1,167.475",...,...,...,...,"1,031.581",9.097,-,331.260,235.878,150.634,711.809,...,51.017,299.354,7.233,22.918,105.189,168.901,...,-,-,-,-
1973M10,"6,100.399","1,646.973",0.034,442.264,...,...,...,...,"1,085.768",13.451,-,319.280,237.079,89.833,824.364,...,594.045,203.686,6.718,24.601,116.330,175.832,...,-,-,-,-
1973M11,"5,735.096","1,904.228",0.015,291.794,...,...,...,...,"1,102.621",16.753,-,366.509,259.020,6.479,190.072,...,28.744,139.801,53.481,23.032,119.131,175.625,...,-,-,-,-
1973M12,"8,163.574","2,108.770",0.021,"1,012.042",...,...,...,...,"1,256.169",14.371,-,371.629,266.460,4.173,364.054,...,25.998,169.864,900.479,22.099,113.159,428.986,...,-,-,-,-
1974M01,"7,423.266","1,946.510",0.022,"1,163.585",...,...,...,...,"1,271.343",6.860,-,444.054,301.025,24.615,556.444,...,15.683,139.468,25.358,23.284,98.308,213.507,...,-,-,-,-
1974M02,"6,647.839","2,459.277",0.036,490.406,...,...,...,...,"1,174.621",8.431,-,386.426,272.241,31.817,174.744,...,19.093,129.122,14.352,28.424,107.588,187.484,...,-,-,-,-
1974M03,"7,903.511","2,224.347",0.757,"1,400.775",...,...,...,...,"1,222.301",4.902,-,418.554,284.831,345.800,269.719,...,60.413,201.141,10.734,24.570,108.565,205.919,...,-,-,-,-
1974M04,"8,980.712","2,791.552",0.115,"1,519.262",...,...,...,...,"1,110.196",0.540,-,443.049,297.969,137.686,785.985,...,590.162,189.691,6.929,27.220,99.633,209.723,...,-,-,-,-
1974M05,"9,000.671","3,087.465",0.091,"1,703.446",...,...,...,...,"1,249.975",2.201,-,458.913,297.630,15.136,202.645,...,29.390,166.448,59.622,25.611,103.647,219.938,...,-,-,-,-
