期間,當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),當期價格_原始值,當期價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),按2006年價格_原始值,按2006年價格_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%),平減指數(2006年=100)_原始值,平減指數(2006年=100)_年增率(%)
1990Q4,"289,339",11.53,"125,928",27.06,"59,335",23.06,"66,593",30.86,"163,411",1.93,"140,649",13.75,"64,885",31.30,"9,383",18.44,"55,502",33.76,"75,764",2.07,"20,439",-20.98,"5,168",18.78,"4,002",24.44,"1,166",2.73,"15,271",-29.02,"122,630",16.15,"54,258",23.80,"44,762",24.85,"9,496",19.09,"68,372",10.73,"5,621",29.79,"1,617",6.87,"1,188",-3.10,429,49.48,"4,004",42.09,"371,380",9.02,"164,267",25.01,"63,266",19.73,"101,001",28.57,"207,113",-1.02,"224,098",10.98,"105,308",27.87,"14,870",15.29,"90,438",30.21,"118,790",-0.65,"24,669",-21.01,"5,314",19.95,"4,226",24.55,"1,088",4.92,"19,355",-27.79,"116,485",13.65,"51,806",21.10,"42,793",22.12,"9,013",16.49,"64,679",8.31,"6,128",22.81,"1,839",0.33,"1,377",-8.57,462,41.28,"4,289",35.86,77.91,2.31,76.66,1.64,93.79,2.78,65.93,1.78,78.90,2.99,62.76,2.50,61.61,2.68,63.10,2.74,61.37,2.73,63.78,2.74,82.85,0.04,97.25,-0.99,94.70,-0.08,107.17,-2.08,78.90,-1.71,105.28,2.21,104.73,2.23,104.60,2.24,105.36,2.23,105.71,2.23,91.73,5.69,87.93,6.53,86.27,5.97,92.86,5.80,93.36,4.59
1991Q1,"246,017",4.99,"118,415",10.12,"61,253",0.59,"57,162",22.58,"127,602",0.63,"131,537",13.00,"58,603",28.10,"13,395",28.39,"45,208",28.02,"72,934",3.22,"24,754",-13.79,"5,890",-52.63,"2,704",-70.59,"3,186",-1.64,"18,864",15.86,"83,295",-0.42,"52,082",8.81,"43,876",9.21,"8,206",6.68,"31,213",-12.77,"6,431",15.54,"1,840",24.07,"1,278",16.71,562,44.85,"4,591",12.44,"326,765",5.21,"153,548",12.04,"67,735",0.99,"85,813",22.62,"173,217",-0.18,"211,275",11.23,"95,964",25.96,"21,425",26.13,"74,539",25.91,"115,311",1.36,"30,163",-11.31,"5,857",-53.34,"2,894",-69.86,"2,963",0.44,"24,306",13.27,"79,057",-2.18,"49,831",6.79,"42,027",7.20,"7,804",4.68,"29,226",-14.44,"6,270",8.08,"1,896",14.84,"1,389",9.03,507,34.48,"4,374",5.40,75.29,-0.21,77.12,-1.71,90.43,-0.41,66.61,-0.03,73.67,0.82,62.26,1.60,61.07,1.72,62.52,1.79,60.65,1.68,63.25,1.84,82.07,-2.80,100.56,1.52,93.43,-2.42,107.53,-2.07,77.61,2.28,105.36,1.80,104.52,1.89,104.40,1.88,105.15,1.91,106.80,1.96,102.57,6.90,97.05,8.05,92.01,7.05,110.85,7.71,104.96,6.68
1991Q2,"292,404",11.09,"167,532",21.95,"80,427",17.15,"87,105",26.74,"124,872",-0.76,"149,301",14.95,"83,853",31.03,"16,275",19.33,"67,578",34.20,"65,448",-0.67,"32,591",15.62,"10,434",16.79,"4,859",45.92,"5,575",-0.52,"22,157",15.07,"104,643",4.63,"71,048",13.42,"57,838",14.83,"13,210",7.64,"33,595",-10.11,"5,869",14.63,"2,197",21.45,"1,455",10.90,742,49.30,"3,672",10.90,"387,186",11.78,"218,714",23.49,"88,502",16.16,"130,212",29.03,"168,472",-0.47,"241,976",14.98,"137,793",30.85,"26,094",19.06,"111,699",33.95,"104,183",-0.91,"39,223",17.62,"10,328",20.56,"5,157",48.53,"5,171",1.49,"28,895",16.60,"99,800",3.08,"68,267",11.62,"55,646",13.01,"12,621",5.92,"31,533",-11.58,"6,187",7.34,"2,326",11.99,"1,605",2.88,721,39.46,"3,861",4.72,75.52,-0.62,76.60,-1.25,90.88,0.87,66.89,-1.79,74.12,-0.30,61.70,-0.03,60.85,0.13,62.37,0.22,60.50,0.18,62.82,0.24,83.09,-1.70,101.03,-3.12,94.22,-1.76,107.81,-1.98,76.68,-1.31,104.85,1.50,104.07,1.60,103.94,1.61,104.67,1.63,106.54,1.66,94.86,6.79,94.45,8.44,90.65,7.79,102.91,7.05,95.10,5.90
1991Q3,"295,919",13.01,"129,794",16.62,"58,398",10.60,"71,396",22.07,"166,125",10.33,"151,060",14.86,"72,670",26.23,"11,572",21.53,"61,098",27.16,"78,390",6.00,"26,391",43.61,"7,783",159.52,"6,884",211.63,899,13.80,"18,608",21.00,"112,410",5.28,"47,677",-3.43,"38,840",-3.24,"8,837",-4.29,"64,733",12.77,"6,058",16.79,"1,664",23.08,"1,102",18.11,562,34.13,"4,394",14.58,"390,563",13.81,"175,394",19.00,"64,600",11.30,"110,794",24.00,"215,169",9.90,"244,394",15.33,"119,510",26.59,"18,572",21.86,"100,938",27.50,"124,884",6.29,"32,525",47.91,"8,305",170.52,"7,467",219.38,838,14.48,"24,220",28.01,"107,226",3.53,"45,739",-5.48,"37,314",-5.29,"8,425",-6.32,"61,487",11.44,"6,418",12.36,"1,840",21.13,"1,247",17.31,593,30.04,"4,578",9.18,75.77,-0.71,74.00,-2.00,90.40,-0.64,64.44,-1.56,77.21,0.39,61.81,-0.42,60.81,-0.28,62.31,-0.27,60.53,-0.26,62.77,-0.27,81.14,-2.91,93.71,-4.07,92.19,-2.42,107.28,-0.59,76.83,-5.47,104.83,1.68,104.24,2.17,104.09,2.17,104.89,2.16,105.28,1.19,94.39,3.94,90.43,1.60,88.37,0.68,94.77,3.13,95.98,4.94
1991Q4,"325,978",12.66,"146,046",15.98,"62,765",5.78,"83,281",25.06,"179,932",10.11,"163,643",16.35,"84,734",30.59,"12,151",29.50,"72,583",30.78,"78,909",4.15,"23,113",13.08,"4,961",-4.01,"3,666",-8.40,"1,295",11.06,"18,152",18.87,"132,839",8.33,"54,442",0.34,"45,603",1.88,"8,839",-6.92,"78,397",14.66,"6,383",13.56,"1,909",18.06,"1,345",13.22,564,31.47,"4,474",11.74,"425,622",14.61,"197,822",20.43,"68,592",8.42,"129,230",27.95,"227,800",9.99,"262,889",17.31,"138,388",31.41,"19,380",30.33,"119,008",31.59,"124,501",4.81,"29,481",19.51,"5,207",-2.01,"3,997",-5.42,"1,210",11.21,"24,274",25.41,"126,366",8.48,"52,077",0.52,"43,673",2.06,"8,404",-6.76,"74,289",14.86,"6,886",12.37,"2,150",16.91,"1,542",11.98,608,31.60,"4,736",10.42,76.59,-1.69,73.83,-3.69,91.50,-2.44,64.44,-2.26,78.99,0.11,62.25,-0.81,61.23,-0.62,62.70,-0.63,60.99,-0.62,63.38,-0.63,78.40,-5.37,95.28,-2.03,91.72,-3.15,107.02,-0.14,74.78,-5.22,105.12,-0.15,104.54,-0.18,104.42,-0.17,105.18,-0.17,105.53,-0.17,92.70,1.06,88.79,0.98,87.22,1.10,92.76,-0.11,94.47,1.19
1992Q1,"292,293",18.81,"139,172",17.53,"65,649",7.18,"73,523",28.62,"153,121",20.00,"162,208",23.32,"77,929",32.98,"13,780",2.87,"64,149",41.90,"84,279",15.56,"28,519",15.21,"7,635",29.63,"6,366",135.43,"1,269",-60.17,"20,884",10.71,"93,654",12.44,"51,686",-0.76,"44,160",0.65,"7,526",-8.29,"41,968",34.46,"7,912",23.03,"1,922",4.46,"1,343",5.09,579,3.02,"5,990",30.47,"382,919",17.18,"183,253",19.35,"73,483",8.49,"109,770",27.92,"199,666",15.27,"248,447",17.59,"121,329",26.43,"20,813",-2.86,"100,516",34.85,"127,118",10.24,"35,061",16.24,"8,124",38.71,"6,927",139.36,"1,197",-59.60,"26,937",10.82,"91,489",15.73,"51,735",3.82,"44,248",5.28,"7,487",-4.06,"39,754",36.02,"7,922",26.35,"2,065",8.91,"1,495",7.63,570,12.43,"5,857",33.90,76.33,1.38,75.95,-1.52,89.34,-1.21,66.98,0.56,76.69,4.10,65.29,4.87,64.23,5.17,66.21,5.90,63.82,5.23,66.30,4.82,81.34,-0.89,93.98,-6.54,91.90,-1.64,106.02,-1.40,77.53,-0.10,102.37,-2.84,99.91,-4.41,99.80,-4.41,100.52,-4.40,105.57,-1.15,99.87,-2.63,93.08,-4.09,89.83,-2.37,101.58,-8.36,102.27,-2.56
1992Q2,"347,440",18.82,"184,802",10.31,"81,715",1.60,"103,087",18.35,"162,638",30.24,"183,568",22.95,"98,648",17.64,"14,081",-13.48,"84,567",25.14,"84,920",29.75,"37,303",14.46,"10,477",0.41,"7,993",64.50,"2,484",-55.44,"26,826",21.07,"119,611",14.30,"73,273",3.13,"58,123",0.49,"15,150",14.69,"46,338",37.93,"6,958",18.56,"2,404",9.42,"1,518",4.33,886,19.41,"4,554",24.02,"421,991",8.99,"221,810",1.42,"85,748",-3.11,"136,062",4.49,"200,181",18.82,"254,575",5.21,"137,686",-0.08,"19,460",-25.42,"118,226",5.84,"116,889",12.20,"45,017",14.77,"10,778",4.36,"8,420",63.27,"2,358",-54.40,"34,239",18.49,"114,797",15.03,"70,695",3.56,"56,157",0.92,"14,538",15.19,"44,102",39.86,"7,602",22.87,"2,651",13.97,"1,711",6.60,940,30.37,"4,951",28.23,82.33,9.02,83.32,8.77,95.30,4.86,75.76,13.26,81.25,9.62,72.11,16.87,71.65,17.75,72.36,16.02,71.53,18.23,72.65,15.65,82.86,-0.28,97.21,-3.78,94.93,0.75,105.34,-2.29,78.35,2.18,104.19,-0.63,103.65,-0.40,103.50,-0.42,104.21,-0.44,105.07,-1.38,91.53,-3.51,90.68,-3.99,88.72,-2.13,94.26,-8.41,91.98,-3.28
1992Q3,"356,617",20.51,"139,287",7.31,"56,752",-2.82,"82,535",15.60,"217,330",30.82,"185,488",22.79,"83,917",15.48,"11,164",-3.53,"72,753",19.08,"101,571",29.57,"28,747",8.93,"3,662",-52.95,"3,120",-54.68,542,-39.71,"25,085",34.81,"135,238",20.31,"49,856",4.57,"41,207",6.09,"8,649",-2.13,"85,382",31.90,"7,144",17.93,"1,852",11.30,"1,261",14.43,591,5.16,"5,292",20.44,"419,047",7.29,"166,626",-5.00,"58,763",-9.04,"107,863",-2.65,"252,421",17.31,"249,827",2.22,"113,618",-4.93,"15,050",-18.96,"98,568",-2.35,"136,209",9.07,"34,887",7.26,"3,837",-53.80,"3,317",-55.58,520,-37.95,"31,050",28.20,"126,553",18.02,"47,076",2.92,"38,959",4.41,"8,117",-3.66,"79,477",29.26,"7,780",21.22,"2,095",13.86,"1,437",15.24,658,10.96,"5,685",24.18,85.10,12.31,83.59,12.96,96.58,6.84,76.52,18.75,86.10,11.51,74.25,20.13,73.86,21.46,74.18,19.05,73.81,21.94,74.57,18.80,82.40,1.55,95.44,1.85,94.06,2.03,104.23,-2.84,80.79,5.15,106.86,1.94,105.91,1.60,105.77,1.61,106.55,1.58,107.43,2.04,91.83,-2.71,88.40,-2.24,87.75,-0.70,89.82,-5.22,93.09,-3.01
1992Q4,"396,996",21.79,"158,191",8.32,"64,039",2.03,"94,152",13.05,"238,805",32.72,"200,633",22.60,"90,377",6.66,"12,866",5.88,"77,511",6.79,"110,256",39.73,"43,764",89.35,"8,752",76.42,"7,953",116.94,799,-38.30,"35,012",92.88,"145,379",9.44,"56,804",4.34,"41,853",-8.22,"14,951",69.15,"88,575",12.98,"7,220",13.11,"2,258",18.28,"1,367",1.64,891,57.98,"4,962",10.91,"461,135",8.34,"184,395",-6.79,"66,138",-3.58,"118,257",-8.49,"276,740",21.48,"263,744",0.33,"119,619",-13.56,"16,969",-12.44,"102,650",-13.75,"144,125",15.76,"54,518",84.93,"9,224",77.15,"8,458",111.61,766,-36.69,"45,294",86.59,"135,065",6.88,"53,044",1.86,"39,155",-10.35,"13,889",65.27,"82,021",10.41,"7,808",13.39,"2,508",16.65,"1,556",0.91,952,56.58,"5,300",11.91,86.09,12.40,85.79,16.20,96.83,5.83,79.62,23.56,86.29,9.24,76.07,22.20,75.55,23.39,75.82,20.93,75.51,23.81,76.50,20.70,80.27,2.39,94.88,-0.42,94.03,2.52,104.31,-2.53,77.30,3.37,107.64,2.40,107.09,2.44,106.89,2.37,107.65,2.35,107.99,2.33,92.47,-0.25,90.03,1.40,87.85,0.72,93.59,0.89,93.62,-0.90
1993Q1,"341,282",16.76,"155,460",11.70,"65,155",-0.75,"90,305",22.83,"185,822",21.36,"198,109",22.13,"93,476",19.95,"15,857",15.07,"77,619",21.00,"104,633",24.15,"33,330",16.87,"7,472",-2.13,"5,859",-7.96,"1,613",27.11,"25,858",23.82,"101,526",8.41,"52,569",1.71,"42,183",-4.48,"10,386",38.00,"48,957",16.65,"8,317",5.12,"1,943",1.09,"1,256",-6.48,687,18.65,"6,374",6.41,"402,467",5.10,"183,672",0.23,"69,410",-5.54,"114,262",4.09,"218,795",9.58,"257,690",3.72,"122,627",1.07,"20,644",-0.81,"101,983",1.46,"135,063",6.25,"40,523",15.58,"7,878",-3.03,"6,310",-8.91,"1,568",30.99,"32,645",21.19,"96,306",5.27,"51,184",-1.07,"41,130",-7.05,"10,054",34.29,"45,122",13.50,"7,948",0.33,"1,983",-3.97,"1,326",-11.30,657,15.26,"5,965",1.84,84.80,11.10,84.64,11.44,93.87,5.07,79.03,17.99,84.93,10.74,76.88,17.75,76.23,18.68,76.81,16.01,76.11,19.26,77.47,16.85,82.25,1.12,94.85,0.93,92.85,1.03,102.87,-2.97,79.21,2.17,105.42,2.98,102.71,2.80,102.56,2.77,103.30,2.77,108.50,2.78,104.64,4.78,97.98,5.26,94.72,5.44,104.57,2.94,106.86,4.49
1993Q2,"406,655",17.04,"210,399",13.85,"82,449",0.90,"127,950",24.12,"196,256",20.67,"235,696",28.40,"127,477",29.22,"17,678",25.55,"109,799",29.84,"108,219",27.44,"39,956",7.11,"8,292",-20.86,"5,667",-29.10,"2,625",5.68,"31,664",18.03,"123,328",3.11,"72,332",-1.28,"57,611",-0.88,"14,721",-2.83,"50,996",10.05,"7,675",10.30,"2,298",-4.41,"1,493",-1.65,805,-9.14,"5,377",18.07,"474,757",12.50,"244,231",10.11,"83,330",-2.82,"160,901",18.26,"230,526",15.16,"306,571",20.42,"166,952",21.26,"22,878",17.56,"144,074",21.86,"139,619",19.45,"47,634",5.81,"8,446",-21.64,"5,896",-29.98,"2,550",8.14,"39,188",14.45,"112,520",-1.98,"66,366",-6.12,"52,932",-5.74,"13,434",-7.59,"46,154",4.65,"8,032",5.66,"2,467",-6.94,"1,624",-5.08,843,-10.32,"5,565",12.40,85.66,4.04,86.15,3.40,98.94,3.82,79.52,4.96,85.13,4.78,76.88,6.61,76.36,6.57,77.27,6.79,76.21,6.54,77.51,6.69,83.88,1.23,98.18,1.00,96.12,1.25,102.94,-2.28,80.80,3.13,109.61,5.20,108.99,5.15,108.84,5.16,109.58,5.15,110.49,5.16,95.56,4.40,93.15,2.72,91.93,3.62,95.49,1.30,96.62,5.04
1993Q3,"406,663",14.03,"151,661",8.88,"52,894",-6.80,"98,767",19.67,"255,002",17.33,"225,531",21.59,"98,007",16.79,"12,089",8.29,"85,918",18.10,"127,524",25.55,"30,686",6.75,"3,906",6.66,"3,269",4.78,637,17.53,"26,780",6.76,"142,525",5.39,"47,912",-3.90,"36,390",-11.69,"11,522",33.22,"94,613",10.81,"7,921",10.88,"1,836",-0.86,"1,146",-9.12,690,16.75,"6,085",14.98,"469,404",12.02,"179,412",7.67,"53,640",-8.72,"125,772",16.60,"289,992",14.88,"295,559",18.31,"129,706",14.16,"15,741",4.59,"113,965",15.62,"165,853",21.76,"36,713",5.23,"3,979",3.70,"3,367",1.51,612,17.69,"32,734",5.42,"128,872",1.83,"43,719",-7.13,"33,263",-14.62,"10,456",28.82,"85,153",7.14,"8,260",6.17,"2,008",-4.15,"1,269",-11.69,739,12.31,"6,252",9.97,86.63,1.80,84.53,1.12,98.61,2.10,78.53,2.63,87.93,2.13,76.31,2.77,75.56,2.30,76.80,3.53,75.39,2.14,76.89,3.11,83.58,1.43,98.17,2.86,97.09,3.22,104.08,-0.14,81.81,1.26,110.59,3.49,109.59,3.47,109.40,3.43,110.20,3.43,111.11,3.43,95.90,4.43,91.43,3.43,90.31,2.92,93.37,3.95,97.33,4.55
1993Q4,"449,011",13.10,"166,614",5.32,"53,689",-16.16,"112,925",19.94,"282,397",18.25,"242,603",20.92,"105,830",17.10,"14,036",9.09,"91,794",18.43,"136,773",24.05,"38,342",-12.39,"3,542",-59.53,"2,479",-68.83,"1,063",33.04,"34,800",-0.61,"159,677",9.83,"54,990",-3.19,"35,923",-14.17,"19,067",27.53,"104,687",18.19,"8,389",16.19,"2,252",-0.27,"1,251",-8.49,"1,001",12.35,"6,137",23.68,"520,849",12.95,"198,311",7.55,"54,946",-16.92,"143,365",21.23,"322,538",16.55,"322,833",22.40,"142,726",19.32,"18,529",9.19,"124,197",20.99,"180,107",24.97,"46,097",-15.45,"3,580",-61.19,"2,570",-69.61,"1,010",31.85,"42,517",-6.13,"143,185",6.01,"49,564",-6.56,"32,457",-17.11,"17,107",23.17,"93,621",14.14,"8,734",11.86,"2,441",-2.67,"1,390",-10.67,"1,051",10.40,"6,293",18.74,86.21,0.14,84.02,-2.06,97.71,0.91,78.77,-1.07,87.55,1.46,75.15,-1.21,74.15,-1.85,75.75,-0.09,73.91,-2.12,75.94,-0.73,83.18,3.63,98.94,4.28,96.46,2.58,105.25,0.90,81.85,5.89,111.52,3.60,110.95,3.60,110.68,3.55,111.46,3.54,111.82,3.55,96.05,3.87,92.26,2.48,90.00,2.45,95.24,1.76,97.52,4.17
1994Q1,"367,789",7.77,"157,144",1.08,"54,201",-16.81,"102,943",13.99,"210,645",13.36,"208,108",5.05,"99,790",6.75,"12,851",-18.96,"86,939",12.01,"108,318",3.52,"36,268",8.81,"3,800",-49.14,"1,957",-66.60,"1,843",14.26,"32,468",25.56,"112,460",10.77,"51,432",-2.16,"38,078",-9.73,"13,354",28.58,"61,028",24.66,"10,953",31.69,"2,122",9.21,"1,315",4.70,807,17.47,"8,831",38.55,"439,758",9.27,"191,669",4.35,"56,506",-18.59,"135,163",18.29,"248,089",13.39,"282,556",9.65,"137,552",12.17,"17,354",-15.94,"120,198",17.86,"145,004",7.36,"42,847",5.74,"3,799",-51.78,"2,045",-67.59,"1,754",11.86,"39,048",19.61,"104,177",8.17,"48,203",-5.82,"35,754",-13.07,"12,449",23.82,"55,974",24.05,"10,178",28.06,"2,115",6.66,"1,353",2.04,762,15.98,"8,063",35.17,83.63,-1.38,81.99,-3.13,95.92,2.18,76.16,-3.63,84.91,-0.02,73.65,-4.20,72.55,-4.83,74.05,-3.59,72.33,-4.97,74.70,-3.58,84.65,2.92,100.03,5.46,95.70,3.07,105.07,2.14,83.15,4.97,107.95,2.40,106.70,3.88,106.50,3.84,107.27,3.84,109.03,0.49,107.61,2.84,100.33,2.40,97.19,2.61,105.91,1.28,109.52,2.49
1994Q2,"433,721",6.66,"223,356",6.16,"76,417",-7.32,"146,939",14.84,"210,365",7.19,"253,508",7.56,"141,727",11.18,"16,800",-4.97,"124,927",13.78,"111,781",3.29,"35,062",-12.25,"7,328",-11.63,"4,433",-21.78,"2,895",10.29,"27,734",-12.41,"135,342",9.74,"71,910",-0.58,"53,723",-6.75,"18,187",23.54,"63,432",24.39,"9,809",27.80,"2,391",4.05,"1,461",-2.14,930,15.53,"7,418",37.96,"519,605",9.45,"271,308",11.09,"76,870",-7.75,"194,438",20.84,"248,297",7.71,"348,672",13.73,"197,433",18.26,"22,832",-0.20,"174,601",21.19,"151,239",8.32,"40,976",-13.98,"7,253",-14.13,"4,511",-23.49,"2,742",7.53,"33,723",-13.95,"119,894",6.55,"64,100",-3.41,"47,971",-9.37,"16,129",20.06,"55,794",20.89,"10,063",25.29,"2,522",2.23,"1,556",-4.19,966,14.59,"7,541",35.51,83.47,-2.56,82.33,-4.43,99.41,0.48,75.57,-4.97,84.72,-0.48,72.71,-5.42,71.78,-6.00,73.58,-4.78,71.55,-6.11,73.91,-4.64,85.57,2.01,101.03,2.90,98.27,2.24,105.58,2.56,82.24,1.78,112.88,2.98,112.18,2.93,111.99,2.89,112.76,2.90,113.69,2.90,97.48,2.01,94.81,1.78,93.89,2.13,96.27,0.82,98.37,1.81
1994Q3,"428,473",5.36,"151,945",0.19,"44,717",-15.46,"107,228",8.57,"276,528",8.44,"228,411",1.28,"103,176",5.27,"9,342",-22.72,"93,834",9.21,"125,235",-1.79,"29,284",-4.57,"2,508",-35.79,"1,784",-45.43,724,13.66,"26,776",-0.01,"160,548",12.65,"44,395",-7.34,"32,415",-10.92,"11,980",3.98,"116,153",22.77,"10,230",29.15,"1,866",1.63,"1,176",2.62,690,0.00,"8,364",37.45,"505,371",7.66,"189,491",5.62,"45,452",-15.26,"144,039",14.52,"315,880",8.93,"315,595",6.78,"144,579",11.47,"12,808",-18.63,"131,771",15.62,"171,016",3.11,"34,598",-5.76,"2,492",-37.37,"1,808",-46.30,684,11.76,"32,106",-1.92,"144,732",12.31,"40,419",-7.55,"29,570",-11.10,"10,849",3.76,"104,313",22.50,"10,446",26.46,"2,001",-0.35,"1,266",-0.24,735,-0.54,"8,445",35.08,84.78,-2.14,80.19,-5.13,98.38,-0.23,74.44,-5.21,87.54,-0.44,72.37,-5.16,71.36,-5.56,72.94,-5.03,71.21,-5.54,73.23,-4.76,84.64,1.27,100.64,2.52,98.67,1.63,105.85,1.70,83.40,1.94,110.93,0.31,109.84,0.23,109.62,0.20,110.42,0.20,111.35,0.22,97.93,2.12,93.25,1.99,92.89,2.86,93.88,0.55,99.04,1.76
1994Q4,"490,650",9.27,"172,774",3.70,"53,305",-0.72,"119,469",5.79,"317,876",12.56,"257,558",6.16,"113,734",7.47,"13,557",-3.41,"100,177",9.13,"143,824",5.16,"33,840",-11.74,"2,617",-26.12,"1,487",-40.02,"1,130",6.30,"31,223",-10.28,"188,520",18.06,"54,134",-1.56,"36,878",2.66,"17,256",-9.50,"134,386",28.37,"10,732",27.93,"2,289",1.64,"1,383",10.55,906,-9.49,"8,443",37.58,"575,359",10.47,"213,522",7.67,"54,856",-0.16,"158,666",10.67,"361,837",12.18,"355,651",10.17,"159,786",11.95,"18,592",0.34,"141,194",13.69,"195,865",8.75,"40,105",-13.00,"2,577",-28.02,"1,512",-41.17,"1,065",5.45,"37,528",-11.73,"168,707",17.82,"48,719",-1.70,"33,262",2.48,"15,457",-9.65,"119,988",28.16,"10,896",24.75,"2,440",-0.04,"1,490",7.19,950,-9.61,"8,456",34.37,85.28,-1.08,80.92,-3.69,97.17,-0.55,75.30,-4.41,87.85,0.34,72.42,-3.63,71.18,-4.01,72.92,-3.74,70.95,-4.00,73.43,-3.31,84.38,1.44,101.55,2.64,98.35,1.96,106.10,0.81,83.20,1.65,111.74,0.20,111.11,0.14,110.87,0.17,111.64,0.16,112.00,0.16,98.49,2.54,93.81,1.68,92.82,3.13,95.37,0.14,99.85,2.39
1995Q1,"406,230",10.45,"164,476",4.67,"56,899",4.98,"107,577",4.50,"241,754",14.77,"225,080",8.16,"104,194",4.41,"15,006",16.77,"89,188",2.59,"120,886",11.60,"34,730",-4.24,"4,402",15.84,"2,302",17.63,"2,100",13.94,"30,328",-6.59,"132,838",18.12,"53,723",4.45,"38,240",0.43,"15,483",15.94,"79,115",29.64,"13,582",24.00,"2,157",1.65,"1,351",2.74,806,-0.12,"11,425",29.37,"478,059",8.71,"199,918",4.30,"58,327",3.22,"141,591",4.76,"278,141",12.11,"308,248",9.09,"145,329",5.65,"20,276",16.84,"125,053",4.04,"162,919",12.35,"39,972",-6.71,"4,309",13.42,"2,333",14.08,"1,976",12.66,"35,663",-8.67,"117,660",12.94,"48,194",-0.02,"34,376",-3.85,"13,818",11.00,"69,466",24.10,"12,179",19.66,"2,086",-1.37,"1,342",-0.81,744,-2.36,"10,093",25.18,84.97,1.60,82.27,0.34,97.55,1.70,75.98,-0.24,86.92,2.37,73.02,-0.86,71.70,-1.17,74.01,-0.05,71.32,-1.40,74.20,-0.67,86.89,2.65,102.16,2.13,98.67,3.10,106.28,1.15,85.04,2.27,112.90,4.59,111.47,4.47,111.24,4.45,112.05,4.46,113.89,4.46,111.52,3.63,103.40,3.06,100.67,3.58,108.33,2.28,113.20,3.36
