期間,現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記家數(家)_原始值,現有登記家數(家)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),現有登記資本額(百萬台幣)_原始值,現有登記資本額(百萬台幣)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立家數(家)_原始值,新設立家數(家)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),新設立資本額(百萬台幣)_原始值,新設立資本額(百萬台幣)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業家數(家)_原始值,歇業家數(家)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%),歇業資本額(百萬台幣)_原始值,歇業資本額(百萬台幣)_年增率(%)
1989M04,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"3,919",-1.85,27,-3.57,5,-28.57,756,-20.92,11,-35.29,100,25.00,"2,114",-0.38,55,-24.66,289,72.02,...,...,562,3.69,"42,724",-29.10,358,4.68,42,-46.15,"9,570",18.99,91,21.33,937,57.48,"15,314",-66.81,829,-20.13,"12,986","2,354.82",...,...,"2,597",-24.04,613,-9.59,2,-60.00,2,100.00,122,-18.12,1,-66.67,17,325.00,343,-19.10,7,75.00,29,141.67,...,...,90,18.42,"2,563",27.70,14,-56.25,5,-37.50,441,13.95,1,-95.00,93,520.00,"1,564",25.12,28,-37.78,151,788.24,...,--,266,14.16
1989M05,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"3,938",-15.67,33,22.22,7,-22.22,800,-31.74,8,-11.11,87,7.41,"2,104",-17.10,59,-44.86,253,54.27,...,...,587,4.26,"44,526",-4.78,327,-26.19,136,22.52,"9,006",-24.37,41,-99.18,696,-20.00,"14,045",-34.36,"4,077",170.00,"12,561",399.64,...,...,"3,637",21.88,626,-3.10,11,120.00,-,--,127,-29.44,1,0.00,6,20.00,371,6.30,3,-62.50,31,93.75,...,...,76,-6.17,"3,346",31.68,92,119.05,-,--,813,-21.98,1,0.00,116,314.29,"1,439",62.05,4,-95.92,540,506.74,...,--,341,-2.85
1989M06,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"3,827",-8.00,15,-31.82,8,33.33,807,-20.65,15,0.00,120,126.42,"1,982",-10.64,42,-57.14,310,85.63,...,...,528,-6.38,"54,449",41.01,152,-49.67,65,96.97,"15,688",30.85,81,-10.99,"1,844",395.70,"17,120",10.16,"2,306",38.58,"13,879",289.53,...,...,"3,314",-34.48,849,23.94,4,-50.00,2,-60.00,154,-23.38,2,-50.00,2,-96.08,559,67.87,3,50.00,33,175.00,...,...,90,30.43,"3,461",24.41,49,-31.94,10,25.00,527,-65.21,2,-83.33,2,-98.69,"2,559",250.55,3,-66.67,33,-52.86,...,--,276,29.58
1989M07,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"3,560",-1.44,11,-52.17,6,20.00,703,-9.76,8,-38.46,68,9.68,"2,029",2.22,38,-52.50,254,35.11,...,...,443,-7.13,"38,630",-13.20,192,-27.00,55,7.84,"8,094",-45.31,60,-11.76,"1,339",14.35,"11,150",-38.18,652,-49.06,"14,468",131.38,...,...,"2,620",1.43,920,19.17,13,225.00,4,-20.00,119,-50.21,-,--,5,-37.50,645,41.14,10,400.00,45,400.00,...,...,79,75.56,"4,096",68.77,113,527.78,10,-60.00,887,15.95,-,--,95,280.00,"1,793",25.30,127,"6,250.00",733,"4,481.25",...,--,338,166.14
1989M08,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"3,355",-14.80,7,-58.82,6,-50.00,702,-21.39,17,-10.53,97,38.57,"1,790",-17.32,52,-23.53,219,17.74,...,...,465,-8.46,"94,293",110.49,97,-55.91,26,-38.10,"57,634",283.38,190,-67.52,"1,513",8.93,"14,573",-17.07,"1,720",-12.20,"15,259",198.20,...,...,"3,281",14.00,779,13.56,6,-25.00,-,--,166,-13.99,-,--,23,76.92,448,14.29,15,650.00,50,163.16,...,...,71,24.56,"3,915",71.04,39,-40.00,-,--,933,38.22,-,--,767,637.50,"1,418",22.66,150,"1,775.00",333,566.00,...,--,275,27.31
1989M09,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"2,981",1.36,14,-6.67,8,33.33,540,-14.69,16,100.00,88,33.33,"1,621",3.05,29,-55.38,194,25.97,...,...,471,11.88,"66,226",53.31,428,88.55,181,-40.07,"24,864",63.25,180,97.80,786,-23.39,"22,015",34.02,"1,921",-56.56,"13,037",599.41,...,...,"2,814",-21.99,575,8.70,4,-42.86,1,0.00,99,-14.66,2,--,11,-8.33,364,12.00,9,80.00,24,14.29,...,...,61,45.24,"6,416",193.91,19,-50.00,2,100.00,525,1.16,2,--,153,62.77,"5,038",339.23,97,106.38,334,507.27,...,--,246,-12.77
1989M10,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"3,104",4.76,12,-45.45,9,350.00,530,-20.18,21,425.00,46,-16.36,"1,831",13.37,32,-44.83,192,30.61,...,...,431,8.84,"85,959",112.50,567,87.75,"1,116","1,824.14","19,099",12.45,238,332.73,854,-22.29,"45,020",209.48,872,-11.74,"14,463",339.74,...,...,"3,730",19.21,657,15.87,14,100.00,-,--,128,24.27,3,50.00,15,15.38,399,14.66,10,-16.67,25,38.89,...,...,63,0.00,"7,641",273.83,151,139.68,-,--,820,45.65,4,33.33,237,189.02,"4,647",327.90,86,48.28,"1,491","3,536.59",...,--,205,40.41
1989M11,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"3,276",14.07,7,-74.07,6,-40.00,593,-15.41,16,45.45,99,1.02,"1,843",36.52,39,-38.10,225,43.31,...,...,448,-1.54,"58,239",19.24,253,-52.62,753,701.06,"16,764",-2.94,256,51.48,730,-35.23,"20,175",4.01,568,-64.03,"15,634",197.39,...,...,"3,106",-9.00,608,8.57,8,166.67,2,100.00,152,42.06,2,100.00,21,250.00,343,2.69,13,333.33,8,-76.47,...,...,59,-16.90,"4,352",126.43,79,154.84,34,"3,300.00",841,107.14,16,166.67,392,"1,351.85","2,593",132.76,75,400.00,145,46.46,...,--,177,-20.63
1989M12,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"2,661",-20.66,14,-30.00,5,-50.00,414,-40.00,35,191.67,105,26.51,"1,411",-24.14,42,-36.36,230,32.95,...,...,405,-7.95,"64,644",18.12,325,-48.00,137,-12.74,"20,874",25.60,894,310.09,693,-48.48,"17,862",-24.96,"2,366",-14.18,"12,216",262.06,...,...,"9,277",59.15,775,8.54,11,-8.33,4,300.00,133,-32.49,6,500.00,27,200.00,430,22.16,5,-16.67,84,140.00,...,...,75,-25.74,"16,178",332.57,71,7.58,34,"1,600.00",944,-3.58,102,"10,100.00",214,185.33,"12,603",530.78,147,145.00,"1,600","1,059.42",...,--,463,9.98
1990M01,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"2,320",-28.22,29,-3.33,9,28.57,819,30.62,103,758.33,114,80.95,782,-57.41,134,94.20,173,5.49,...,...,157,-62.97,"45,924",2.41,348,-45.88,166,107.50,"16,936",33.18,563,333.08,"1,178",24.13,"12,104",-42.59,"1,187",-43.98,"11,844",286.93,...,...,"1,598",-60.65,"1,046",2.45,12,100.00,6,500.00,329,70.47,69,"3,350.00",67,252.63,410,-38.16,80,788.89,57,54.05,...,...,16,-82.42,"20,349",344.11,187,466.67,148,"7,300.00","4,941",408.86,"1,925","27,400.00","1,488",659.18,"7,733",185.46,"2,162","3,830.91","1,419","1,178.38",...,--,346,-30.52
1990M02,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"2,760",20.26,88,700.00,5,150.00,518,29.82,73,"1,116.67",112,250.00,"1,429",6.09,84,110.00,281,123.02,...,...,170,-48.80,"48,134",71.84,"1,164",588.76,38,533.33,"14,799",119.77,399,513.85,"1,038",141.96,"19,203",55.77,"2,890",60.47,"6,534",110.84,...,...,"2,069",-38.79,896,78.84,24,"2,300.00",3,0.00,274,182.47,47,"1,075.00",50,614.29,288,-7.99,59,"1,866.67",118,555.56,...,...,33,-40.00,"16,995",528.05,221,"2,110.00",72,"1,100.00","3,922",526.52,"1,127",574.85,"1,066","4,745.45","5,407",535.37,"1,422",93.47,"3,112","3,839.24",...,--,646,207.62
1990M03,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"3,658",2.09,22,-38.89,5,-54.55,559,-15.69,8,-42.86,97,32.88,"2,473",29.14,54,8.00,234,37.65,...,...,206,-68.36,"47,950",33.08,341,-28.51,93,29.17,"16,399",100.62,25,-75.73,"1,868",122.91,"18,399",43.21,"1,253",32.03,"8,227",100.22,...,...,"1,345",-84.10,931,48.48,19,850.00,2,100.00,231,90.91,-,--,39,254.55,537,41.69,35,400.00,45,45.16,...,...,23,-69.33,"22,110",550.29,181,"1,911.11",37,"1,133.33","3,837",640.73,-,--,"1,145",950.46,"14,408",644.98,"1,128","2,651.22",805,241.10,...,--,569,3.45
1990M04,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"3,648",-6.92,55,103.70,4,-20.00,635,-16.01,5,-54.55,130,30.00,"2,286",8.14,58,5.45,224,-22.49,...,...,251,-55.34,"50,255",17.63,520,45.25,326,676.19,"13,788",44.08,47,-48.35,"1,262",34.69,"18,854",23.12,"2,089",151.99,"11,030",-15.06,...,...,"2,339",-9.93,938,53.02,14,600.00,8,300.00,279,128.69,-,--,44,158.82,488,42.27,36,414.29,47,62.07,...,...,22,-75.56,"23,703",824.81,123,778.57,146,"2,820.00","5,786","1,212.02",-,--,"1,345","1,346.24","13,358",754.09,"1,082","3,764.29","1,355",797.35,...,--,508,90.98
1990M05,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"3,680",-6.55,26,-21.21,7,0.00,560,-30.00,6,-25.00,127,45.98,"2,493",18.49,45,-23.73,204,-19.37,...,...,212,-63.88,"56,625",27.17,250,-23.55,"1,080",694.12,"22,042",144.75,33,-19.51,"2,678",284.77,"17,135",22.00,"2,130",-47.76,"8,653",-31.11,...,...,"2,624",-27.85,949,51.60,13,18.18,7,--,326,156.69,-,--,36,500.00,478,28.84,23,666.67,37,19.35,...,...,29,-61.84,"5,530",65.27,69,-25.00,24,--,"1,806",122.14,-,--,117,0.86,"2,295",59.49,187,"4,575.00",247,-54.26,...,--,785,130.21
1990M06,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"3,374",-11.84,16,6.67,4,-50.00,424,-47.46,4,-73.33,175,45.83,"2,115",6.71,82,95.24,363,17.10,...,...,191,-63.83,"47,156",-13.39,255,67.76,50,-23.08,"17,058",8.73,34,-58.02,"1,834",-0.54,"17,063",-0.33,848,-63.23,"7,195",-48.16,...,...,"2,819",-14.94,988,16.37,5,25.00,4,100.00,228,48.05,-,--,73,"3,550.00",542,-3.04,48,"1,500.00",57,72.73,...,...,31,-65.56,"14,691",324.47,159,224.49,56,460.00,"2,462",367.17,-,--,"1,269","63,350.00","8,135",217.90,864,"28,700.00","1,455","4,309.09",...,--,291,5.43
1990M07,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"3,520",-1.12,12,9.09,4,-33.33,433,-38.41,8,0.00,154,126.47,"2,431",19.81,78,105.26,196,-22.83,...,...,204,-53.95,"70,642",82.87,"1,663",766.15,446,710.91,"16,991",109.92,231,285.00,"5,851",336.97,"33,070",196.59,"3,983",510.89,"5,799",-59.92,...,...,"2,608",-0.46,"1,142",24.13,12,-7.69,8,100.00,258,116.81,-,--,57,"1,040.00",671,4.03,34,240.00,66,46.67,...,...,36,-54.43,"6,013",46.80,62,-45.13,23,130.00,"1,488",67.76,-,--,426,348.42,"2,950",64.53,121,-4.72,746,1.77,...,--,197,-41.72
1990M08,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"3,502",4.38,18,157.14,7,16.67,494,-29.63,5,-70.59,160,64.95,"2,413",34.80,62,19.23,168,-23.29,...,...,175,-62.37,"88,263",-6.39,554,471.13,190,630.77,"41,844",-27.40,48,-74.74,"5,352",253.73,"23,342",60.17,"1,973",14.71,"9,868",-35.33,...,...,"5,092",55.20,"1,209",55.20,8,33.33,4,--,279,68.07,1,--,76,230.43,677,51.12,31,106.67,81,62.00,...,...,52,-26.76,"12,754",225.77,100,156.41,42,--,"2,066",121.44,18,--,919,19.82,"7,218",409.03,356,137.33,"1,675",403.00,...,--,360,30.91
1990M09,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"2,583",-13.35,8,-42.86,7,-12.50,371,-31.30,2,-87.50,100,13.64,"1,789",10.36,40,37.93,138,-28.87,...,...,128,-72.82,"60,108",-9.24,141,-67.06,"1,015",460.77,"21,721",-12.64,21,-88.33,"1,986",152.67,"18,747",-14.84,"1,474",-23.27,"12,704",-2.55,...,...,"2,299",-18.30,879,52.87,6,50.00,4,300.00,189,90.91,-,--,22,100.00,582,59.89,10,11.11,42,75.00,...,...,24,-60.66,"5,088",-20.70,36,89.47,15,650.00,"1,166",122.10,-,--,142,-7.19,"2,764",-45.14,58,-40.21,702,110.18,...,--,205,-16.67
1990M10,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"2,502",-19.39,10,-16.67,6,-33.33,404,-23.77,2,-90.48,83,80.43,"1,739",-5.02,36,12.50,113,-41.15,...,...,109,-74.71,"65,294",-24.04,554,-2.29,131,-88.26,"26,439",38.43,11,-95.38,"1,329",55.62,"22,382",-50.28,"3,918",349.31,"8,642",-40.25,...,...,"1,888",-49.38,968,47.34,12,-14.29,4,--,239,86.72,-,--,29,93.33,593,48.62,14,40.00,46,84.00,...,...,31,-50.79,"6,926",-9.36,59,-60.93,14,--,"2,770",237.80,-,--,236,-0.42,"3,057",-34.22,57,-33.72,503,-66.26,...,--,230,12.20
1990M11,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"2,755",-15.90,17,142.86,7,16.67,408,-31.20,3,-81.25,109,10.10,"1,937",5.10,43,10.26,122,-45.78,...,...,109,-75.67,"67,960",16.69,448,77.08,541,-28.15,"25,739",53.54,62,-75.78,"1,863",155.21,"23,485",16.41,"2,623",361.80,"8,281",-47.03,...,...,"4,918",58.34,"1,008",65.79,7,-12.50,5,150.00,188,23.68,1,-50.00,27,28.57,702,104.66,15,15.38,42,425.00,...,...,21,-64.41,"8,442",93.98,54,-31.65,35,2.94,"1,447",72.06,2,-87.50,257,-34.44,"5,617",116.62,104,38.67,848,484.83,...,--,78,-55.93
1990M12,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"2,937",10.37,15,7.14,6,20.00,455,9.90,8,-77.14,137,30.48,"1,944",37.77,38,-9.52,212,-7.83,...,...,122,-69.88,"104,225",61.23,658,102.46,127,-7.30,"35,151",68.40,71,-92.06,"3,061",341.70,"36,546",104.60,"1,220",-48.44,"24,151",97.70,...,...,"3,240",-65.07,955,23.23,14,27.27,4,0.00,211,58.65,-,--,25,-7.41,573,33.26,9,80.00,89,5.95,...,...,30,-60.00,"8,281",-48.81,114,60.56,33,-2.94,"1,319",39.72,-,--,109,-49.07,"3,728",-70.42,80,-45.58,"2,729",70.56,...,--,169,-63.50
1991M01,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"2,630",13.36,16,-44.83,5,-44.44,608,-25.76,8,-92.23,89,-21.93,"1,452",85.68,18,-86.57,275,58.96,...,...,159,1.27,"77,641",69.06,159,-54.31,391,135.54,"17,915",5.78,120,-78.69,"1,993",69.19,"41,381",241.88,543,-54.25,"11,844",0.00,...,...,"3,295",106.20,"1,024",-2.10,5,-58.33,6,0.00,182,-44.68,1,-98.55,34,-49.25,668,62.93,14,-82.50,93,63.16,...,...,21,31.25,"10,024",-50.74,28,-85.03,117,-20.95,"1,077",-78.20,9,-99.53,149,-89.99,"6,960",-10.00,92,-95.74,"1,498",5.57,...,--,94,-72.83
1991M02,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"2,835",2.72,14,-84.09,9,80.00,872,68.34,10,-86.30,145,29.46,"1,448",1.33,24,-71.43,236,-16.01,...,...,77,-54.71,"41,364",-14.06,177,-84.79,238,526.32,"13,940",-5.80,126,-68.42,"1,230",18.50,"12,820",-33.24,503,-82.60,"11,289",72.77,...,...,"1,041",-49.69,701,-21.76,1,-95.83,1,-66.67,240,-12.41,-,--,29,-42.00,348,20.83,8,-86.44,60,-49.15,...,...,14,-57.58,"14,001",-17.62,1,-99.55,1,-98.61,"1,495",-61.88,-,--,103,-90.34,"1,634",-69.78,50,-96.48,"10,672",242.93,...,--,45,-93.03
1991M03,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"3,095",-15.39,14,-36.36,15,200.00,750,34.17,5,-37.50,192,97.94,"1,774",-28.27,27,-50.00,253,8.12,...,...,65,-68.45,"40,995",-14.50,"3,305",869.21,703,655.91,"8,454",-48.45,74,196.00,"1,788",-4.28,"14,521",-21.08,528,-57.86,"10,488",27.48,...,...,"1,134",-15.69,657,-29.43,10,-47.37,1,-50.00,115,-50.22,-,--,22,-43.59,421,-21.60,6,-82.86,70,55.56,...,...,12,-47.83,"5,593",-74.70,127,-29.83,2,-94.59,895,-76.67,-,--,101,-91.18,"3,169",-78.01,36,-96.81,"1,202",49.32,...,--,61,-89.28
1991M04,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"3,745",2.66,19,-65.45,11,175.00,923,45.35,8,60.00,248,90.77,"2,027",-11.33,27,-53.45,381,70.09,...,...,101,-59.76,"77,508",54.23,292,-43.85,181,-44.48,"13,242",-3.96,157,234.04,"2,246",77.97,"47,256",150.64,"1,420",-32.02,"10,283",-6.77,...,...,"2,431",3.93,606,-35.39,6,-57.14,2,-75.00,133,-52.33,-,--,20,-54.55,360,-26.23,13,-63.89,55,17.02,...,...,17,-22.73,"27,490",15.98,43,-65.04,12,-91.78,499,-91.38,-,--,87,-93.53,"3,840",-71.25,59,-94.55,"22,894","1,589.59",...,--,56,-88.98
1991M05,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"4,104",11.52,14,-46.15,15,114.29,"1,126",101.07,15,150.00,301,137.01,"2,119",-15.00,31,-31.11,380,86.27,...,...,103,-51.42,"63,886",12.82,"1,120",348.00,909,-15.83,"14,680",-33.40,148,348.48,"3,216",20.09,"18,912",10.37,"2,855",34.04,"11,798",36.35,...,...,"10,248",290.55,625,-34.14,4,-69.23,3,-57.14,149,-54.29,2,--,30,-16.67,361,-24.48,4,-82.61,56,51.35,...,...,16,-44.83,"5,219",-5.62,29,-57.97,9,-62.50,"1,181",-34.61,5,--,79,-32.48,"2,619",14.12,22,-88.24,927,275.30,...,--,348,-55.67
1991M06,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"4,407",30.62,16,0.00,15,275.00,"1,098",158.96,5,25.00,324,85.14,"2,322",9.79,44,-46.34,461,27.00,...,...,122,-36.13,"56,534",19.89,118,-53.73,164,228.00,"14,636",-14.20,203,497.06,"2,930",59.76,"22,081",29.41,"1,904",124.53,"12,643",75.72,...,...,"1,855",-34.20,839,-15.08,6,20.00,2,-50.00,170,-25.44,-,--,36,-50.68,520,-4.06,9,-81.25,80,40.35,...,...,16,-48.39,"8,544",-41.84,55,-65.41,7,-87.50,"2,370",-3.74,-,--,150,-88.18,"4,393",-46.00,109,-87.38,"1,373",-5.64,...,--,87,-70.10
1991M07,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"4,124",17.16,12,0.00,10,150.00,976,125.40,12,50.00,307,99.35,"2,114",-13.04,42,-46.15,528,169.39,...,...,123,-39.71,"58,014",-17.88,319,-80.82,115,-74.22,"12,657",-25.51,373,61.47,"3,664",-37.38,"18,767",-43.25,710,-82.17,"19,602",238.02,...,...,"1,807",-30.71,967,-15.32,10,-16.67,7,-12.50,217,-15.89,-,--,33,-42.11,580,-13.56,15,-55.88,80,21.21,...,...,25,-30.56,"12,972",115.73,117,88.71,41,78.26,"6,431",332.19,-,--,408,-4.23,"3,838",30.10,124,2.48,"1,672",124.13,...,--,341,73.10
1991M08,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"4,285",22.36,23,27.78,10,42.86,"1,116",125.91,3,-40.00,335,109.38,"2,100",-12.97,38,-38.71,555,230.36,...,...,105,-40.00,"66,732",-24.39,416,-24.91,762,301.05,"15,205",-63.66,28,-41.67,"4,519",-15.56,"27,758",18.92,902,-54.28,"15,819",60.31,...,...,"1,323",-74.02,879,-27.30,11,37.50,3,-25.00,202,-27.60,1,0.00,42,-44.74,533,-21.27,9,-70.97,61,-24.69,...,...,17,-67.31,"6,005",-52.92,110,10.00,14,-66.67,"1,151",-44.29,5,-72.22,285,-68.99,"3,711",-48.59,135,-62.08,527,-68.54,...,--,67,-81.39
