期間,長期照護機構_原始值,長期照護機構_年增率(%),長期照護機構_原始值,長期照護機構_年增率(%),長期照護機構_原始值,長期照護機構_年增率(%),長期照護機構_原始值,長期照護機構_年增率(%),養護機構_原始值,養護機構_年增率(%),養護機構_原始值,養護機構_年增率(%),養護機構_原始值,養護機構_年增率(%),養護機構_原始值,養護機構_年增率(%),安養機構_原始值,安養機構_年增率(%),安養機構_原始值,安養機構_年增率(%),安養機構_原始值,安養機構_年增率(%),安養機構_原始值,安養機構_年增率(%),社區安養堂_原始值,社區安養堂_年增率(%),社區安養堂_原始值,社區安養堂_年增率(%),社區安養堂_原始值,社區安養堂_年增率(%),社區安養堂_原始值,社區安養堂_年增率(%),老人公寓_原始值,老人公寓_年增率(%),老人公寓_原始值,老人公寓_年增率(%),老人公寓_原始值,老人公寓_年增率(%),老人公寓_原始值,老人公寓_年增率(%)
2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,公立機構,0,...,0,...,0,...,0,...,1,...,360,...,150,...,196,...,14,...,"5,267",...,"2,525",...,"1,347",...,10,...,345,...,79,...,30,...,0,...,0,...,0,...,0,...,公設民營,0,...,0,...,0,...,0,...,5,...,"1,302",...,344,...,277,...,4,...,487,...,130,...,83,...,0,...,0,...,0,...,0,...,4,...,794,...,197,...,195,...,財團法人,6,...,416,...,162,...,225,...,65,...,"5,921",...,"2,005",...,"1,880",...,30,...,"5,841",...,"1,882",...,"1,614",...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,小型機構,18,...,594,...,229,...,207,...,742,...,"22,721",...,"8,005",...,"8,962",...,1,...,49,...,14,...,14,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,公立機構,0,--,0,--,0,--,0,--,1,0.00,360,0.00,142,-5.33,204,4.08,14,0.00,"5,237",-0.57,"2,358",-6.61,"1,323",-1.78,10,0.00,345,0.00,82,3.80,30,0.00,0,--,0,--,0,--,0,--,公設民營,0,--,0,--,0,--,0,--,6,20.00,"1,519",16.67,412,19.77,418,50.90,3,-25.00,331,-32.03,88,-32.31,66,-20.48,0,--,0,--,0,--,0,--,4,0.00,794,0.00,176,-10.66,208,6.67,財團法人,8,33.33,870,109.13,168,3.70,281,24.89,71,9.23,"6,997",18.17,"2,232",11.32,"2,238",19.04,30,0.00,"5,765",-1.30,"1,967",4.52,"1,742",7.93,0,--,0,--,0,--,0,--,0,--,0,--,0,--,0,--,小型機構,19,5.56,629,5.89,299,30.57,284,37.20,760,2.43,"23,950",5.41,"8,356",4.38,"9,800",9.35,0,-100.00,0,-100.00,0,-100.00,0,-100.00,0,--,0,--,0,--,0,--,0,--,0,--,0,--,0,--
2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,公立機構,0,--,0,--,0,--,0,--,1,0.00,360,0.00,147,3.52,201,-1.47,15,7.14,"5,465",4.35,"2,312",-1.95,"1,353",2.27,10,0.00,345,0.00,83,1.22,21,-30.00,1,--,397,--,21,--,28,--,公設民營,0,--,0,--,0,--,0,--,8,33.33,"1,732",14.02,535,29.85,536,28.23,2,-33.33,99,-70.09,34,-61.36,27,-59.09,0,--,0,--,0,--,0,--,4,0.00,463,-41.69,163,-7.39,181,-12.98,財團法人,10,25.00,994,14.25,245,45.83,320,13.88,74,4.23,"8,178",16.88,"2,717",21.73,"2,743",22.56,26,-13.33,"4,494",-22.05,"1,484",-24.56,"1,494",-14.24,0,--,0,--,0,--,0,--,0,--,0,--,0,--,0,--,小型機構,22,15.79,777,23.53,315,5.35,312,9.86,786,3.42,"25,580",6.81,"9,070",8.54,"10,651",8.68,0,--,0,--,0,--,0,--,0,--,0,--,0,--,0,--,0,--,0,--,0,--,0,--
2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,公立機構,0,--,0,--,0,--,0,--,1,0.00,360,0.00,148,0.68,182,-9.45,14,-6.67,"4,733",-13.39,"2,227",-3.68,"1,314",-2.88,9,-10.00,344,-0.29,71,-14.46,19,-9.52,1,0.00,397,0.00,19,-9.52,26,-7.14,公設民營,0,--,0,--,0,--,0,--,8,0.00,"1,732",0.00,594,11.03,608,13.43,2,0.00,99,0.00,31,-8.82,30,11.11,0,--,0,--,0,--,0,--,4,0.00,463,0.00,153,-6.13,189,4.42,財團法人,7,-30.00,829,-16.60,198,-19.18,245,-23.44,74,0.00,"8,792",7.51,"2,933",7.95,"2,926",6.67,26,0.00,"4,656",3.60,"1,459",-1.68,"1,559",4.35,0,--,0,--,0,--,0,--,0,--,0,--,0,--,0,--,小型機構,30,36.36,"1,103",41.96,365,15.87,397,27.24,839,6.74,"28,251",10.44,"9,805",8.10,"11,628",9.17,1,--,6,--,0,--,2,--,0,--,0,--,0,--,0,--,0,--,0,--,0,--,0,--
2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,公立機構,0,--,0,--,0,--,0,--,1,0.00,360,0.00,144,-2.70,177,-2.75,15,7.14,"4,716",-0.36,"2,145",-3.68,"1,236",-5.94,9,0.00,344,0.00,59,-16.90,16,-15.79,1,0.00,397,0.00,18,-5.26,22,-15.38,公設民營,0,--,0,--,0,--,0,--,7,-12.50,"1,687",-2.60,581,-2.19,616,1.32,1,-50.00,51,-48.48,18,-41.94,11,-63.33,0,--,0,--,0,--,0,--,4,0.00,463,0.00,156,1.96,191,1.06,財團法人,7,0.00,829,0.00,213,7.58,255,4.08,71,-4.05,"8,738",-0.61,"2,977",1.50,"2,974",1.64,24,-7.69,"4,683",0.58,"1,477",1.23,"1,614",3.53,0,--,0,--,0,--,0,--,0,--,0,--,0,--,0,--,小型機構,26,-13.33,947,-14.14,355,-2.74,434,9.32,803,-4.29,"27,494",-2.68,"9,568",-2.42,"11,615",-0.11,0,-100.00,0,-100.00,0,--,0,-100.00,0,--,0,--,0,--,0,--,0,--,0,--,0,--,0,--
2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,公立機構,0,--,0,--,0,--,0,--,1,0.00,360,0.00,164,13.89,167,-5.65,15,0.00,"4,567",-3.16,"2,076",-3.22,"1,222",-1.13,9,0.00,344,0.00,51,-13.56,13,-18.75,1,0.00,397,0.00,18,0.00,21,-4.55,公設民營,0,--,0,--,0,--,0,--,7,0.00,"1,598",-5.28,592,1.89,652,5.84,1,0.00,51,0.00,0,-100.00,0,-100.00,0,--,0,--,0,--,0,--,4,0.00,449,-3.02,152,-2.56,179,-6.28,財團法人,7,0.00,829,0.00,216,1.41,264,3.53,70,-1.41,"8,758",0.23,"3,164",6.28,"3,118",4.84,24,0.00,"4,683",0.00,"1,470",-0.47,"1,611",-0.19,0,--,0,--,0,--,0,--,0,--,0,--,0,--,0,--,小型機構,24,-7.69,868,-8.34,334,-5.92,387,-10.83,767,-4.48,"26,565",-3.38,"9,435",-1.39,"11,603",-0.10,0,--,0,--,0,--,0,--,0,--,0,--,0,--,0,--,0,--,0,--,0,--,0,--
2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,公立機構,0,--,0,--,0,--,0,--,1,0.00,350,-2.78,159,-3.05,168,0.60,14,-6.67,"4,519",-1.05,"2,046",-1.45,"1,182",-3.27,9,0.00,344,0.00,35,-31.37,11,-15.38,1,0.00,397,0.00,11,-38.89,18,-14.29,公設民營,0,--,0,--,0,--,0,--,7,0.00,"1,598",0.00,583,-1.52,689,5.67,2,100.00,99,94.12,8,--,20,--,0,--,0,--,0,--,0,--,4,0.00,449,0.00,150,-1.32,189,5.59,財團法人,7,0.00,829,0.00,263,21.76,290,9.85,70,0.00,"8,843",0.97,"3,250",2.72,"3,268",4.81,23,-4.17,"4,381",-6.45,"1,436",-2.31,"1,554",-3.54,0,--,0,--,0,--,0,--,0,--,0,--,0,--,0,--,小型機構,23,-4.17,832,-4.15,322,-3.59,403,4.13,697,-9.13,"24,710",-6.98,"8,902",-5.65,"11,114",-4.21,0,--,0,--,0,--,0,--,0,--,0,--,0,--,0,--,0,--,0,--,0,--,0,--
2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,公立機構,0,--,0,--,0,--,0,--,1,0.00,350,0.00,156,-1.89,150,-10.71,14,0.00,"4,397",-2.70,"2,059",0.64,"1,166",-1.35,7,-22.22,272,-20.93,28,-20.00,10,-9.09,1,0.00,397,0.00,11,0.00,16,-11.11,公設民營,0,--,0,--,0,--,0,--,7,0.00,"1,598",0.00,569,-2.40,688,-0.15,1,-50.00,51,-48.48,0,-100.00,0,-100.00,0,--,0,--,0,--,0,--,5,25.00,570,26.95,156,4.00,221,16.93,財團法人,6,-14.29,629,-24.13,216,-17.87,230,-20.69,67,-4.29,"8,766",-0.87,"3,192",-1.78,"3,279",0.34,22,-4.35,"4,293",-2.01,"1,390",-3.20,"1,599",2.90,0,--,0,--,0,--,0,--,0,--,0,--,0,--,0,--,小型機構,20,-13.04,720,-13.46,285,-11.49,349,-13.40,636,-8.75,"23,182",-6.18,"8,426",-5.35,"10,633",-4.33,0,--,0,--,0,--,0,--,0,--,0,--,0,--,0,--,0,--,0,--,0,--,0,--
2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,公立機構,0,--,0,--,0,--,0,--,0,-100.00,0,-100.00,0,-100.00,0,-100.00,4,-71.43,"1,762",-59.93,794,-61.44,412,-64.67,6,-14.29,252,-7.35,22,-21.43,9,-10.00,1,0.00,397,0.00,7,-36.36,7,-56.25,公設民營,0,--,0,--,0,--,0,--,1,-85.71,200,-87.48,58,-89.81,96,-86.05,0,-100.00,0,-100.00,0,--,0,--,0,--,0,--,0,--,0,--,4,-20.00,434,-23.86,118,-24.36,197,-10.86,財團法人,2,-66.67,299,-52.46,100,-53.70,87,-62.17,16,-76.12,"1,718",-80.40,584,-81.70,621,-81.06,9,-59.09,"1,986",-53.74,625,-55.04,818,-48.84,0,--,0,--,0,--,0,--,0,--,0,--,0,--,0,--,小型機構,7,-65.00,204,-71.67,96,-66.32,105,-69.91,226,-64.47,"7,878",-66.02,"2,879",-65.83,"3,510",-66.99,0,--,0,--,0,--,0,--,0,--,0,--,0,--,0,--,0,--,0,--,0,--,0,--
2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,公立機構,0,--,0,--,0,--,0,--,0,--,0,--,0,--,0,--,2,-50.00,922,-47.67,425,-46.47,251,-39.08,6,0.00,252,0.00,6,-72.73,21,133.33,1,0.00,397,0.00,0,-100.00,0,-100.00,公設民營,0,--,0,--,0,--,0,--,0,-100.00,0,-100.00,0,-100.00,0,-100.00,0,--,0,--,0,--,0,--,0,--,0,--,0,--,0,--,4,0.00,434,0.00,117,-0.85,196,-0.51,財團法人,3,50.00,324,8.36,28,-72.00,38,-56.32,1,-93.75,40,-97.67,9,-98.46,14,-97.75,3,-66.67,474,-76.13,146,-76.64,141,-82.76,0,--,0,--,0,--,0,--,0,--,0,--,0,--,0,--,小型機構,0,-100.00,0,-100.00,0,-100.00,0,-100.00,11,-95.13,380,-95.18,108,-96.25,90,-97.44,0,--,0,--,0,--,0,--,0,--,0,--,0,--,0,--,0,--,0,--,0,--,0,--
