期間,勞動力參與率_合計,勞動力參與率_15-19,勞動力參與率_20-24,勞動力參與率_25-29,勞動力參與率_30-34,勞動力參與率_35-39,勞動力參與率_40-44,勞動力參與率_45-49,勞動力參與率_50-54,勞動力參與率_55-59,勞動力參與率_60-64,勞動力參與率_65以上,勞動力參與率_合計,勞動力參與率_15-19,勞動力參與率_20-24,勞動力參與率_25-29,勞動力參與率_30-34,勞動力參與率_35-39,勞動力參與率_40-44,勞動力參與率_45-49,勞動力參與率_50-54,勞動力參與率_55-59,勞動力參與率_60-64,勞動力參與率_65以上,勞動力參與率_合計,勞動力參與率_15-19,勞動力參與率_20-24,勞動力參與率_25-29,勞動力參與率_30-34,勞動力參與率_35-39,勞動力參與率_40-44,勞動力參與率_45-49,勞動力參與率_50-54,勞動力參與率_55-59,勞動力參與率_60-64,勞動力參與率_65以上,失業率_合計,失業率_15-19,失業率_20-24,失業率_25-29,失業率_30-34,失業率_35-39,失業率_40-44,失業率_45-49,失業率_50-54,失業率_55-59,失業率_60-64,失業率_65以上,失業率_合計,失業率_15-19,失業率_20-24,失業率_25-29,失業率_30-34,失業率_35-39,失業率_40-44,失業率_45-49,失業率_50-54,失業率_55-59,失業率_60-64,失業率_65以上,失業率_合計,失業率_15-19,失業率_20-24,失業率_25-29,失業率_30-34,失業率_35-39,失業率_40-44,失業率_45-49,失業率_50-54,失業率_55-59,失業率_60-64,失業率_65以上
1985M04,58.79,32.15,65.85,72.26,73.89,74.62,74.50,71.33,65.83,57.21,39.95,9.32,74.79,31.01,72.94,94.67,97.58,97.88,98.08,95.26,90.45,77.62,56.40,14.93,42.73,33.30,61.41,49.79,49.59,50.41,50.05,47.01,37.62,27.87,17.21,3.36,2.28,4.47,5.85,2.41,1.73,1.11,0.91,0.68,0.85,1.10,0.86,0.70,2.39,4.51,7.67,2.64,1.98,1.49,1.22,0.91,1.12,1.29,1.05,0.85,2.08,4.43,4.50,1.96,1.23,0.35,0.28,0.21,0.12,0.32,0.00,0.00
1985M05,59.01,31.19,66.62,72.75,74.09,75.77,75.25,71.23,66.77,57.00,39.33,9.52,75.01,30.46,73.06,95.20,97.69,98.08,98.02,95.79,91.04,78.83,57.13,14.86,42.96,31.94,62.59,50.28,49.92,52.58,51.58,46.18,39.02,25.70,14.71,3.84,2.57,5.56,5.64,3.52,1.69,1.29,1.16,0.86,1.29,0.87,0.38,0.00,2.75,6.70,7.59,3.69,1.94,1.69,1.53,1.09,1.72,1.07,0.46,0.00,2.24,4.47,4.22,3.18,1.18,0.51,0.42,0.37,0.13,0.00,0.00,0.00
1985M06,59.38,30.19,66.67,73.50,74.56,76.59,76.56,71.07,66.99,58.83,40.17,9.90,74.82,29.16,73.30,95.39,97.72,98.39,97.51,95.02,90.23,78.58,57.48,15.58,43.90,31.23,62.52,51.57,50.85,53.96,54.77,46.67,40.55,30.48,16.14,3.84,2.53,6.41,6.18,3.05,1.30,1.10,1.03,1.00,1.35,0.80,0.72,0.00,2.75,6.76,8.64,3.62,1.55,1.57,1.28,1.46,1.74,0.83,0.61,0.00,2.16,6.08,4.37,1.99,0.81,0.21,0.57,0.05,0.35,0.71,1.30,0.00
1985M07,60.18,36.20,68.44,73.15,73.78,75.90,75.23,71.45,66.36,59.30,41.34,9.27,76.03,35.19,75.84,95.99,98.19,98.09,97.36,95.19,89.44,79.07,58.19,15.18,44.29,37.22,63.81,50.29,48.78,52.83,52.38,47.26,40.23,30.86,17.86,2.95,3.44,9.63,8.23,3.30,2.19,1.40,1.28,0.86,1.05,1.63,1.09,0.37,3.44,8.40,10.27,3.71,2.70,1.83,1.84,1.26,1.35,2.04,1.26,0.43,3.44,10.80,6.72,2.50,1.13,0.56,0.20,0.05,0.30,0.10,0.32,0.00
1985M08,59.46,35.74,68.82,72.07,72.76,75.17,74.54,70.58,65.43,56.58,39.84,9.71,75.71,34.64,75.79,94.83,98.03,97.72,97.44,95.57,89.32,78.25,57.81,15.76,43.15,36.84,64.44,49.33,46.90,51.77,50.93,45.08,38.50,25.50,14.74,3.23,4.10,11.64,9.76,4.26,2.31,1.53,1.32,1.39,1.35,1.76,0.54,0.39,3.85,9.81,11.29,4.52,2.78,2.02,1.77,1.92,1.58,2.06,0.64,0.47,4.55,13.39,8.63,3.77,1.31,0.58,0.43,0.25,0.74,0.44,0.00,0.00
1985M09,58.98,34.14,67.80,72.55,73.08,73.90,74.30,70.40,64.51,56.82,39.92,8.92,75.26,32.40,74.61,94.43,98.13,97.85,97.48,96.16,89.27,78.81,58.36,14.51,42.64,35.89,63.53,50.67,47.42,49.02,50.21,44.35,36.70,25.33,14.09,2.94,3.62,11.04,8.41,3.69,1.90,1.28,1.39,1.43,1.46,1.36,0.53,0.00,3.48,9.85,9.49,4.29,2.35,1.73,1.79,1.91,1.95,1.61,0.62,0.00,3.86,12.12,7.61,2.57,0.93,0.34,0.59,0.39,0.15,0.22,0.00,0.00
1985M10,59.29,34.77,67.70,72.76,73.46,74.73,73.24,70.26,64.28,57.56,41.26,9.84,75.60,32.17,75.88,94.54,98.37,97.84,97.47,96.93,89.59,79.36,58.84,15.28,42.93,37.40,62.57,51.00,47.94,50.69,48.03,43.30,35.89,26.48,16.59,4.00,3.45,9.27,8.25,3.38,1.87,1.64,1.52,0.84,1.61,1.83,1.24,0.00,3.43,8.82,9.96,3.75,2.33,2.04,1.93,1.06,2.12,2.22,1.49,0.00,3.49,9.66,6.95,2.69,0.90,0.84,0.67,0.35,0.17,0.18,0.00,0.00
1985M11,59.23,33.38,66.73,72.11,73.75,75.96,73.95,70.83,64.28,57.90,41.64,10.73,75.37,31.03,73.92,94.56,98.26,98.10,97.72,96.22,90.02,79.34,58.47,16.79,43.02,35.76,62.23,49.66,48.64,52.94,49.23,45.04,35.50,27.38,18.01,4.24,3.28,8.04,8.39,3.01,2.35,1.37,1.49,0.88,1.76,1.19,1.15,0.00,3.24,7.10,10.20,3.10,2.98,1.85,1.91,1.20,2.18,1.43,1.40,0.00,3.35,8.86,7.04,2.84,1.05,0.45,0.61,0.18,0.56,0.18,0.00,0.00
1985M12,59.90,34.57,66.65,72.59,73.93,75.80,75.08,71.96,66.31,60.45,43.01,9.95,75.75,32.88,72.71,94.19,98.31,98.04,97.21,95.88,91.09,81.61,61.09,16.20,44.00,36.27,62.84,51.02,48.97,52.67,52.03,47.67,38.75,30.43,17.62,3.24,2.91,7.61,7.65,3.02,1.53,1.04,0.76,1.09,1.62,1.26,0.93,0.24,2.87,7.01,9.26,3.17,1.78,1.37,1.13,1.60,2.24,1.59,1.12,0.28,2.99,8.17,6.48,2.74,1.01,0.38,0.04,0.05,0.00,0.00,0.00,0.00
1986M01,60.83,34.45,67.21,73.78,74.99,77.41,76.95,74.14,66.18,60.48,43.63,11.66,75.65,32.52,72.91,93.55,97.87,98.27,97.96,96.26,90.32,81.02,59.23,18.56,45.94,36.42,63.62,54.05,51.54,55.73,55.12,51.73,39.41,31.34,21.64,4.23,2.53,5.97,6.47,2.71,1.49,1.23,0.96,1.02,0.92,1.01,1.24,0.35,2.60,5.88,7.83,3.05,1.69,1.67,1.38,1.50,1.23,1.25,1.56,0.42,2.41,6.04,5.48,2.11,1.08,0.42,0.19,0.12,0.12,0.15,0.00,0.00
1986M02,60.04,33.48,65.76,73.24,75.04,76.86,76.86,73.66,65.42,57.69,41.29,11.57,74.88,31.53,71.93,94.04,97.61,97.58,98.15,96.28,89.33,77.26,55.94,17.97,45.14,35.45,61.86,52.42,51.88,55.32,54.78,50.79,38.96,29.98,20.63,4.69,3.33,6.88,8.09,3.78,2.60,1.56,1.55,1.32,1.33,1.17,1.54,0.62,3.55,6.81,9.80,4.46,3.10,2.13,2.24,1.85,1.85,1.35,1.94,0.39,2.96,6.96,6.83,2.56,1.63,0.51,0.28,0.30,0.00,0.50,0.00,1.56
1986M03,59.23,31.16,66.97,72.21,75.01,75.81,75.57,72.68,65.36,56.76,39.33,10.93,74.50,29.50,73.17,93.81,97.95,97.43,98.11,96.32,88.95,76.11,55.55,17.24,43.88,32.83,63.04,50.50,51.44,53.40,52.20,48.65,39.30,29.65,16.48,4.15,2.79,6.24,7.20,3.16,1.63,1.43,1.44,1.05,1.11,0.77,0.72,0.50,2.96,6.69,9.26,3.62,1.76,1.92,2.05,1.53,1.55,0.95,0.87,0.61,2.50,5.83,5.68,2.30,1.38,0.50,0.26,0.10,0.00,0.15,0.00,0.00
1986M04,59.14,30.19,66.56,73.34,74.58,76.83,75.64,71.15,65.63,57.49,38.91,10.40,74.36,28.67,72.13,94.22,97.76,98.02,97.71,95.46,89.87,77.80,54.16,16.89,43.86,31.73,63.04,52.36,50.75,54.89,52.72,46.48,38.97,29.09,17.44,3.40,2.34,4.95,6.17,2.44,1.53,1.35,1.03,1.05,1.14,0.51,0.89,0.23,2.58,5.58,8.84,2.67,1.82,1.73,1.51,1.56,1.49,0.65,1.02,0.28,1.94,4.37,4.25,2.03,0.96,0.64,0.11,0.00,0.23,0.00,0.30,0.00
1986M05,59.43,30.55,66.50,74.60,74.08,77.09,76.22,72.78,65.18,57.75,39.55,9.57,74.61,29.36,72.25,95.20,97.78,98.02,97.71,95.40,90.05,78.93,54.80,15.36,44.19,31.76,62.87,53.94,49.76,55.42,53.84,49.76,37.95,28.41,18.05,3.31,2.34,4.77,6.20,2.72,1.50,1.22,0.99,0.46,0.97,0.93,1.26,0.31,2.44,5.30,9.03,2.56,1.56,1.41,1.36,0.69,1.34,1.17,1.43,0.38,2.15,4.27,4.15,3.00,1.37,0.87,0.29,0.00,0.00,0.00,0.56,0.00
1986M06,60.24,31.05,67.77,75.58,75.44,77.87,76.25,73.88,66.69,57.20,40.66,9.65,74.58,29.33,71.94,94.97,97.84,97.92,97.30,95.81,89.91,77.82,57.15,15.28,45.84,32.79,65.13,56.16,52.47,57.11,54.40,51.45,41.45,28.60,17.38,3.54,2.72,7.52,6.89,3.03,1.24,1.16,1.12,0.87,1.40,1.35,0.84,0.00,2.78,6.48,9.18,3.53,1.34,1.49,1.54,1.26,1.85,1.70,1.02,0.00,2.61,8.47,5.29,2.18,1.04,0.58,0.33,0.12,0.35,0.00,0.00,0.00
1986M07,61.56,36.58,69.58,75.10,76.10,78.10,77.66,73.25,67.63,59.40,41.10,10.00,75.73,35.39,74.59,94.83,97.71,97.70,97.53,95.74,90.16,78.23,58.22,15.24,47.33,37.78,66.40,55.28,53.98,57.79,57.08,50.41,43.22,33.26,16.96,4.32,2.93,8.47,6.87,3.37,1.54,1.36,1.21,1.03,0.95,0.67,0.32,0.42,2.96,7.95,8.13,3.82,1.98,1.84,1.77,1.44,1.27,0.87,0.38,0.53,2.87,8.96,5.97,2.58,0.73,0.53,0.21,0.24,0.24,0.00,0.00,0.00
1986M08,60.83,36.01,70.51,73.81,75.12,78.10,77.25,72.32,66.11,57.60,38.13,9.45,75.40,33.86,75.27,94.36,97.74,98.04,97.90,96.06,90.01,78.41,54.88,15.04,46.19,38.19,67.46,53.16,52.03,57.47,55.85,48.22,40.38,28.90,14.42,3.39,3.11,9.34,7.95,3.23,1.59,0.85,1.05,1.33,0.94,0.75,0.61,0.21,3.03,9.74,9.37,3.63,1.81,0.85,1.54,1.85,1.27,0.95,0.73,0.26,3.24,8.97,6.94,2.50,1.15,0.84,0.18,0.27,0.14,0.00,0.00,0.00
1986M09,60.25,34.01,69.47,74.71,74.78,77.62,76.86,71.02,65.51,56.53,37.26,9.91,75.07,33.10,75.06,94.12,97.61,98.39,97.79,95.87,89.75,76.76,52.66,15.96,45.36,34.93,65.88,55.25,51.40,56.15,55.12,45.77,39.57,28.77,15.40,3.33,2.96,8.78,7.50,3.03,1.44,1.27,1.06,1.14,0.86,0.83,1.01,0.19,2.91,8.87,8.85,3.35,1.60,1.68,1.45,1.49,1.18,0.96,1.07,0.23,3.05,8.69,6.50,2.48,1.13,0.53,0.36,0.39,0.09,0.36,0.73,0.00
1986M10,60.88,35.13,70.27,74.81,75.80,77.44,76.22,71.68,65.81,57.84,38.74,10.94,75.62,33.96,75.14,94.85,97.82,98.19,97.18,96.50,89.81,77.95,54.49,17.39,46.07,36.31,67.14,54.72,53.24,55.97,54.50,46.45,40.13,30.25,16.35,3.94,2.61,7.25,6.53,2.81,1.30,1.43,0.78,0.91,0.84,0.79,0.75,0.00,2.67,7.67,8.13,3.11,1.66,1.80,0.99,1.18,1.09,1.00,0.90,0.00,2.53,6.84,5.38,2.28,0.62,0.76,0.39,0.35,0.24,0.05,0.00,0.00
1986M11,60.70,34.24,68.99,74.33,76.43,77.69,75.38,71.59,65.74,57.86,40.88,11.09,75.36,31.80,73.79,94.22,98.15,98.09,97.28,95.82,91.12,78.31,57.51,17.39,45.95,36.72,65.88,54.40,54.23,56.65,52.60,46.95,38.62,29.84,17.22,4.24,2.33,5.90,6.08,2.61,1.18,1.13,0.85,1.01,0.69,0.69,0.63,0.00,2.38,6.30,7.41,2.94,1.45,1.38,1.22,1.49,0.84,0.88,0.76,0.00,2.24,5.55,5.12,2.04,0.70,0.69,0.15,0.00,0.33,0.00,0.00,0.00
1986M12,61.23,35.49,69.65,74.80,76.21,77.09,76.37,72.01,66.21,59.19,42.66,11.23,76.05,34.00,73.87,95.26,98.01,97.82,97.57,96.03,92.24,78.80,59.12,17.73,46.32,37.00,66.90,54.31,53.90,55.65,54.31,47.59,38.35,32.42,19.28,4.14,1.98,4.50,5.50,2.52,1.03,0.71,0.55,0.99,0.25,0.35,0.83,0.00,2.11,5.19,7.76,2.62,1.28,0.94,0.77,1.41,0.34,0.46,0.94,0.00,1.78,3.86,3.88,2.35,0.58,0.28,0.14,0.14,0.00,0.00,0.36,0.00
1987M01,61.56,33.58,69.32,75.58,76.92,78.05,78.39,73.04,66.06,60.26,43.88,11.52,75.96,32.21,73.85,95.28,97.59,97.82,97.90,96.40,90.93,80.75,60.07,18.51,47.07,34.97,66.38,55.88,55.80,57.60,58.18,49.28,39.49,32.19,20.86,3.89,1.92,4.10,5.15,2.25,1.00,0.78,0.68,0.96,0.57,1.13,0.97,0.23,2.04,4.49,7.00,2.52,1.04,1.05,0.93,1.13,0.73,1.38,1.21,0.28,1.72,3.74,3.81,1.79,0.95,0.31,0.23,0.62,0.19,0.24,0.00,0.00
1987M02,60.95,31.93,68.53,74.77,76.58,77.72,77.52,72.77,66.89,59.83,42.80,11.56,75.58,30.74,72.85,94.47,97.74,97.92,98.03,96.82,90.93,81.07,58.71,18.65,46.24,33.13,65.71,55.04,54.96,56.83,56.30,48.35,41.30,30.80,20.12,3.82,2.37,5.58,6.50,2.84,1.39,0.89,0.82,0.90,0.75,1.04,0.58,0.00,2.39,5.60,8.23,3.01,1.53,1.23,1.15,1.07,0.94,1.33,0.72,0.00,2.34,5.57,5.25,2.56,1.14,0.27,0.24,0.54,0.30,0.00,0.00,0.00
1987M03,60.04,29.95,67.61,74.07,76.50,76.64,76.15,72.10,65.91,58.81,41.45,11.32,74.78,29.31,70.11,93.63,97.61,98.04,98.01,96.61,90.26,80.17,57.26,18.03,45.20,30.60,65.96,54.52,54.86,54.50,53.52,47.18,40.08,29.69,18.94,3.97,2.03,4.80,5.68,2.42,1.14,0.93,0.66,0.79,0.85,0.45,0.33,0.00,2.06,4.84,7.42,2.59,1.32,1.18,0.93,1.02,1.13,0.57,0.41,0.00,1.97,4.77,4.47,2.14,0.80,0.47,0.15,0.33,0.18,0.00,0.00,0.00
1987M04,59.67,28.35,67.78,74.82,75.62,76.50,76.22,71.96,65.07,58.06,42.21,10.37,74.46,26.73,70.48,93.98,97.62,98.07,97.78,96.69,90.37,79.84,59.22,16.32,44.78,29.98,66.00,55.66,53.11,54.16,53.85,46.72,38.16,28.76,18.18,3.86,1.72,3.88,4.71,1.94,1.00,0.90,0.67,0.61,1.07,0.36,0.50,0.00,1.81,3.04,6.56,2.22,1.18,1.18,0.86,0.90,1.48,0.45,0.61,0.00,1.58,4.64,3.41,1.46,0.65,0.38,0.30,0.00,0.06,0.00,0.00,0.00
1987M05,60.14,28.53,68.11,75.23,75.75,78.67,76.75,73.32,65.48,58.70,42.05,9.51,74.41,27.29,71.23,94.43,97.43,98.45,97.27,96.09,90.22,79.36,58.20,14.95,45.79,29.79,66.07,56.05,53.56,58.26,55.46,50.14,39.18,30.99,19.22,3.56,1.94,4.96,5.55,1.72,1.10,1.05,0.82,0.68,0.97,0.57,1.06,0.27,2.07,4.97,7.75,2.08,1.17,1.31,1.01,0.97,1.32,0.74,1.31,0.33,1.73,4.95,3.99,1.11,0.97,0.59,0.47,0.10,0.11,0.00,0.00,0.00
1987M06,60.95,30.12,68.06,76.02,77.00,79.53,77.41,74.17,66.45,58.43,41.60,11.13,74.62,29.49,70.67,94.08,97.51,98.24,97.53,96.07,89.55,78.33,57.27,17.09,47.20,30.74,66.36,57.94,56.04,60.24,56.53,51.88,41.95,31.91,19.39,4.59,1.75,5.48,4.88,1.80,1.17,0.81,0.46,0.40,0.51,0.23,0.35,0.00,1.73,4.70,6.28,2.02,1.33,1.01,0.66,0.61,0.74,0.30,0.44,0.00,1.79,6.23,3.90,1.44,0.89,0.46,0.11,0.01,0.00,0.00,0.00,0.00
1987M07,61.68,35.91,69.05,75.98,76.90,78.08,77.78,72.44,66.84,58.19,41.51,11.99,76.05,36.11,73.09,95.30,97.65,97.94,98.03,95.19,90.10,78.49,57.22,18.37,47.24,35.69,66.44,56.62,55.67,57.55,56.76,49.30,42.33,31.19,19.25,4.97,2.02,6.78,5.63,2.40,0.77,0.62,0.32,0.54,0.30,0.30,0.41,0.00,1.93,6.37,7.54,2.43,0.85,0.78,0.45,0.81,0.33,0.40,0.51,0.00,2.15,7.20,4.27,2.36,0.61,0.33,0.08,0.02,0.22,0.00,0.00,0.00
1987M08,61.77,34.44,69.83,76.23,77.13,78.77,78.66,73.91,67.32,58.96,40.66,10.41,75.43,33.37,73.49,94.66,97.47,98.06,97.75,96.26,89.72,79.08,55.46,16.41,48.05,35.53,67.46,57.79,56.26,58.89,58.85,51.14,43.94,32.21,19.69,3.80,2.08,6.44,5.69,2.43,0.85,0.80,0.38,0.69,0.68,0.60,0.14,0.31,2.00,5.77,7.22,2.68,0.85,1.06,0.47,0.90,0.93,0.79,0.17,0.38,2.19,7.08,4.61,2.03,0.84,0.34,0.22,0.29,0.15,0.00,0.00,0.00
1987M09,61.10,32.59,69.74,75.73,76.86,78.80,76.82,72.88,66.41,58.28,41.20,9.72,75.02,30.98,73.30,94.58,97.52,98.39,97.19,95.70,90.12,78.78,55.92,15.66,47.12,34.22,67.44,56.86,55.65,58.58,55.70,49.63,41.65,31.13,20.31,3.18,2.07,7.44,5.80,1.90,1.05,0.83,0.53,0.40,0.57,0.66,0.00,0.00,1.92,6.40,6.46,2.31,1.15,1.14,0.82,0.53,0.75,0.78,0.00,0.00,2.31,8.39,5.34,1.22,0.86,0.29,0.00,0.13,0.17,0.27,0.00,0.00
1987M10,61.20,33.44,70.55,75.51,76.32,78.46,76.37,72.86,65.82,58.55,42.13,10.06,75.62,32.80,74.57,94.37,97.88,98.39,97.66,96.36,90.59,78.66,57.97,15.66,46.72,34.08,67.96,56.64,54.24,57.83,54.24,48.93,40.03,32.06,19.66,3.90,2.01,6.49,5.62,1.97,1.11,0.82,0.55,0.51,0.44,0.52,0.25,0.13,1.93,5.38,6.90,2.19,1.39,1.20,0.73,0.62,0.59,0.60,0.31,0.16,2.15,7.56,4.72,1.60,0.60,0.16,0.20,0.30,0.10,0.26,0.00,0.00
1987M11,61.00,32.75,70.89,75.30,76.70,78.02,76.43,73.20,65.68,57.21,41.54,9.66,75.37,32.32,75.21,93.83,97.95,98.14,97.68,96.42,91.09,76.79,57.71,15.16,46.57,33.19,68.12,56.76,54.98,57.26,54.33,49.53,39.28,31.51,18.47,3.59,1.86,5.28,5.02,1.94,0.95,0.78,0.89,0.62,0.39,0.76,0.33,0.35,1.78,4.89,6.04,2.09,0.98,1.04,1.01,0.86,0.47,0.94,0.41,0.43,1.98,5.67,4.30,1.71,0.91,0.32,0.66,0.15,0.20,0.19,0.00,0.00
1987M12,61.06,33.53,71.11,75.10,76.74,77.73,76.34,73.91,65.55,56.67,40.84,9.85,75.56,32.03,75.68,94.36,97.96,98.38,97.07,96.88,91.05,77.92,57.02,15.72,46.52,35.03,68.19,55.83,55.00,56.43,54.81,50.56,39.08,28.86,17.76,3.37,1.82,5.07,4.49,1.97,1.02,0.90,0.74,0.67,0.80,0.77,0.29,0.20,1.90,5.43,5.70,2.07,1.19,1.20,1.14,0.95,1.10,0.98,0.35,0.23,1.70,4.75,3.62,1.81,0.72,0.37,0.00,0.12,0.07,0.00,0.00,0.00
1988M01,61.08,32.00,70.84,75.73,76.28,78.65,77.03,74.20,65.36,58.37,41.27,9.26,75.57,30.46,75.03,94.94,98.11,98.38,97.85,96.81,91.03,80.17,58.40,14.49,46.54,33.55,68.16,56.52,53.91,58.23,55.42,51.22,38.66,29.98,16.86,3.48,1.77,4.09,4.60,1.99,1.29,0.85,0.59,0.65,0.62,0.71,0.48,0.00,1.88,3.74,6.15,2.58,1.50,0.95,0.79,0.89,0.87,0.85,0.57,0.00,1.58,4.42,3.52,1.00,0.91,0.67,0.22,0.20,0.00,0.23,0.00,0.00
1988M02,60.07,30.40,68.80,75.26,74.81,77.85,75.93,72.45,65.35,58.12,41.31,8.94,75.22,29.60,73.55,95.17,98.06,98.38,98.21,96.24,90.68,79.73,57.18,14.48,44.87,31.22,65.77,55.34,51.02,56.60,52.86,48.27,39.05,30.06,18.67,2.83,1.70,4.25,4.72,2.05,0.93,0.82,0.69,0.61,0.17,0.54,0.66,0.00,1.77,3.53,6.61,2.41,1.09,1.01,1.00,0.85,0.17,0.70,0.73,0.00,1.58,4.93,3.36,1.43,0.61,0.50,0.09,0.13,0.16,0.00,0.36,0.00
1988M03,59.44,28.31,66.75,74.69,75.20,76.86,75.25,72.51,66.17,57.56,40.88,9.77,74.85,27.77,71.11,95.43,97.97,98.48,97.92,96.62,91.14,78.42,56.95,15.82,43.99,28.84,63.97,53.90,51.90,54.47,51.90,47.87,40.45,30.62,17.97,3.08,1.79,5.07,5.06,2.00,1.05,0.83,0.65,0.67,0.59,0.29,0.38,0.00,1.82,5.13,7.05,2.10,1.11,1.05,0.89,0.90,0.74,0.37,0.47,0.00,1.73,5.01,3.65,1.82,0.93,0.42,0.19,0.20,0.26,0.00,0.00,0.00
1988M04,59.14,25.89,65.23,75.21,75.95,76.27,75.35,72.56,65.91,58.58,42.04,10.06,74.32,25.24,68.57,94.73,97.82,98.31,97.41,97.07,91.29,80.26,58.93,15.56,43.92,26.53,63.10,55.62,53.54,53.53,52.65,47.45,39.74,30.90,17.81,3.95,1.59,5.12,4.14,1.95,0.80,0.68,0.73,0.74,0.42,0.51,0.68,0.17,1.63,5.45,5.27,2.20,1.01,0.81,0.94,0.73,0.52,0.67,0.82,0.20,1.53,4.80,3.36,1.52,0.39,0.42,0.31,0.77,0.20,0.00,0.00,0.00
1988M05,59.11,24.61,66.50,75.36,76.07,76.81,76.20,72.71,65.25,58.04,41.15,9.25,73.67,23.68,68.62,94.14,97.73,98.48,97.37,96.36,90.09,79.55,56.73,14.41,44.52,25.54,65.16,56.47,53.94,54.49,54.39,48.48,39.70,30.55,18.90,3.50,1.74,4.48,5.00,2.40,0.93,0.68,0.85,0.50,0.42,0.29,0.59,0.37,1.79,4.89,7.08,2.40,1.23,0.79,0.99,0.57,0.61,0.28,0.73,0.45,1.67,4.10,3.60,2.39,0.38,0.47,0.59,0.36,0.00,0.32,0.00,0.00
1988M06,59.66,26.54,67.32,75.72,75.73,77.11,77.24,73.44,64.11,58.16,41.90,9.93,74.34,25.79,69.83,94.49,97.93,98.24,98.07,96.47,89.94,79.84,57.48,15.61,44.95,27.29,65.73,56.81,53.07,55.34,55.75,49.97,37.48,30.54,19.66,3.62,1.83,5.71,5.52,2.36,0.87,0.54,0.70,0.58,0.15,0.29,0.36,0.22,1.75,4.96,7.30,2.67,0.96,0.67,0.80,0.71,0.15,0.18,0.44,0.26,1.95,6.42,4.31,1.85,0.69,0.31,0.51,0.32,0.15,0.66,0.00,0.00
1988M07,60.29,31.79,67.98,74.95,76.18,77.15,76.54,72.28,65.00,57.87,41.57,9.94,75.27,31.21,71.07,94.38,98.09,98.03,97.85,96.14,91.23,80.46,57.64,15.92,45.27,32.37,66.01,55.38,53.76,55.63,54.63,48.07,37.91,29.20,18.56,3.28,1.94,5.91,5.61,2.08,1.18,0.74,0.61,0.74,0.39,0.26,0.13,0.14,1.83,5.91,6.90,2.17,1.30,0.93,0.64,1.06,0.31,0.34,0.16,0.17,2.12,5.92,4.73,1.93,0.98,0.40,0.53,0.11,0.61,0.00,0.00,0.00
1988M08,60.79,30.98,68.54,76.85,77.04,77.18,77.01,73.25,67.13,59.04,40.29,9.14,74.87,29.93,70.58,94.38,97.91,98.07,97.27,97.24,91.49,80.45,55.11,14.94,46.68,32.03,67.24,59.21,55.68,55.61,56.12,48.99,42.14,31.93,19.05,2.69,1.87,7.18,5.45,1.94,0.81,0.68,0.39,0.45,0.47,0.28,0.36,0.14,1.67,6.32,5.83,2.12,0.97,0.95,0.46,0.63,0.61,0.37,0.38,0.16,2.19,7.99,5.19,1.66,0.52,0.21,0.26,0.09,0.13,0.00,0.26,0.00
1988M09,60.12,28.90,69.22,76.07,76.55,77.49,76.24,71.90,65.15,58.28,40.45,8.61,74.49,27.32,72.23,94.47,98.28,98.24,97.31,96.99,90.50,79.48,54.41,13.79,45.72,30.49,67.32,57.58,54.35,56.05,54.51,46.33,39.20,31.49,20.48,2.83,1.62,6.18,4.58,1.77,0.86,0.49,0.44,0.34,0.33,0.34,0.51,0.00,1.51,5.36,5.86,1.98,0.86,0.63,0.45,0.46,0.43,0.44,0.65,0.00,1.81,6.92,3.71,1.43,0.84,0.25,0.41,0.10,0.10,0.00,0.00,0.00
1988M10,60.89,29.49,69.36,76.14,77.26,78.02,77.28,72.53,66.50,59.59,43.34,9.94,74.99,28.08,73.61,93.76,97.69,97.62,97.42,96.32,91.55,81.06,58.58,15.56,46.77,30.90,66.67,58.44,56.37,57.76,56.58,48.16,40.98,32.59,21.57,3.66,1.54,4.54,4.26,1.68,0.96,0.65,0.34,0.45,0.74,0.48,0.97,0.00,1.65,4.63,5.84,2.05,1.18,0.78,0.36,0.62,1.07,0.64,1.13,0.00,1.37,4.45,3.16,1.08,0.57,0.42,0.29,0.09,0.00,0.00,0.35,0.00
1988M11,61.27,29.00,69.63,76.18,77.66,78.95,78.10,73.92,66.31,60.38,43.59,10.62,75.16,28.26,73.27,93.82,97.36,97.36,97.80,95.90,92.19,82.29,59.53,16.32,47.36,29.75,67.31,58.48,57.46,60.02,57.76,51.43,39.96,33.02,20.74,4.25,1.48,4.36,4.36,1.46,0.85,0.80,0.33,0.56,0.38,0.49,0.79,0.16,1.60,4.30,6.04,1.86,1.06,0.89,0.47,0.86,0.54,0.65,0.98,0.00,1.30,4.42,3.20,0.81,0.49,0.63,0.09,0.00,0.00,0.00,0.00,0.86
1988M12,60.67,29.81,69.53,75.91,76.04,78.62,76.85,73.47,65.24,57.88,42.25,10.11,75.24,28.82,73.03,94.29,98.23,97.93,97.43,96.39,91.59,80.45,59.03,15.62,46.03,30.81,67.30,57.46,53.18,58.74,55.52,49.98,38.35,29.81,18.14,3.94,1.41,3.26,4.13,1.78,0.72,0.64,0.51,0.52,0.47,0.37,0.60,0.17,1.48,3.33,5.61,1.91,0.87,0.85,0.66,0.73,0.67,0.48,0.66,0.00,1.31,3.19,3.11,1.55,0.42,0.29,0.22,0.10,0.00,0.00,0.32,0.95
